Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
7.916, -0.0103413, 3.61379, 0.641611, 5.63242, 22.5261
7.926, -0.0103584, 3.61918, 0.641553, 5.64133, 22.5617
7.936, -0.0103755, 3.62457, 0.641496, 5.65023, 22.5974
7.946, -0.0103926, 3.62996, 0.641438, 5.65914, 22.633
7.956, -0.0104097, 3.63535, 0.641381, 5.66805, 22.6686
7.966, -0.0104268, 3.64073, 0.641323, 5.67696, 22.7043
7.976, -0.010444, 3.64612, 0.641266, 5.68587, 22.7399
7.986, -0.0104611, 3.65151, 0.641209, 5.69478, 22.7756
7.996, -0.0104782, 3.65689, 0.641151, 5.70369, 22.8112
8.006, -0.0104953, 3.66228, 0.641094, 5.7126, 22.8468
8.016, -0.0105124, 3.66767, 0.641037, 5.72151, 22.8825
8.026, -0.0105295, 3.67305, 0.640979, 5.73042, 22.9181
8.036, -0.0105467, 3.67843, 0.640922, 5.73933, 22.9538
8.046, -0.0105638, 3.68382, 0.640865, 5.74825, 22.9894
8.056, -0.0105809, 3.6892, 0.640808, 5.75716, 23.0251
8.066, -0.010598, 3.69458, 0.640751, 5.76607, 23.0607
8.076, -0.0106152, 3.69997, 0.640694, 5.77499, 23.0964
8.086, -0.0106323, 3.70535, 0.640637, 5.7839, 23.132
8.096, -0.0106494, 3.71073, 0.64058, 5.79281, 23.1677
8.106, -0.0106665, 3.71611, 0.640523, 5.80173, 23.2033
8.116, -0.0106836, 3.72149, 0.640466, 5.81064, 23.239
8.126, -0.0107008, 3.72687, 0.64041, 5.81956, 23.2747
8.136, -0.0107179, 3.73224, 0.640353, 5.82847, 23.3103
8.146, -0.010735, 3.73762, 0.640296, 5.83739, 23.346
8.156, -0.0107522, 3.743, 0.640239, 5.8463, 23.3816
8.166, -0.0107693, 3.74838, 0.640183, 5.85522, 23.4173
8.176, -0.0107864, 3.75375, 0.640126, 5.86413, 23.453
8.186, -0.0108035, 3.75913, 0.64007, 5.87305, 23.4886
8.196, -0.0108207, 3.7645, 0.640013, 5.88196, 23.5243
8.206, -0.0108378, 3.76988, 0.639957, 5.89088, 23.56
8.216, -0.0108549, 3.77525, 0.6399, 5.8998, 23.5956
8.226, -0.010872, 3.78062, 0.639844, 5.90871, 23.6313
8.236, -0.0108892, 3.78599, 0.639788, 5.91763, 23.667
8.246, -0.0109063, 3.79137, 0.639731, 5.92655, 23.7026
8.256, -0.0109234, 3.79674, 0.639675, 5.93546, 23.7383
8.266, -0.0109406, 3.80211, 0.639619, 5.94438, 23.774
8.276, -0.0109577, 3.80748, 0.639563, 5.9533, 23.8096
8.286, -0.0109748, 3.81284, 0.639507, 5.96222, 23.8453
8.296, -0.010992, 3.81821, 0.639451, 5.97113, 23.881
8.306, -0.0110091, 3.82358, 0.639395, 5.98005, 23.9166
8.316, -0.0110262, 3.82895, 0.639339, 5.98897, 23.9523
8.326, -0.0110433, 3.83431, 0.639283, 5.99789, 23.988
8.336, -0.0110605, 3.83968, 0.639227, 6.0068, 24.0236
8.346, -0.0110776, 3.84504, 0.639171, 6.01572, 24.0593
8.356, -0.0110947, 3.8504, 0.639115, 6.02464, 24.095
8.366, -0.0111119, 3.85577, 0.639059, 6.03355, 24.1307
8.376, -0.011129, 3.86113, 0.639004, 6.04247, 24.1663
8.386, -0.0111461, 3.86649, 0.638948, 6.05139, 24.202
8.396, -0.0111633, 3.87185, 0.638892, 6.06031, 24.2377
8.406, -0.0111804, 3.87721, 0.638837, 6.06922, 24.2733
8.416, -0.0111975, 3.88257, 0.638781, 6.07814, 24.309
8.426, -0.0112146, 3.88793, 0.638726, 6.08706, 24.3447
8.436, -0.0112318, 3.89328, 0.63867, 6.09597, 24.3803
8.446, -0.0112489, 3.89864, 0.638615, 6.10489, 24.416
8.456, -0.011266, 3.904, 0.638559, 6.11381, 24.4517
8.466, -0.0112832, 3.90935, 0.638504, 6.12272, 24.4873
8.476, -0.0113003, 3.9147, 0.638449, 6.13164, 24.523
8.486, -0.0113174, 3.92006, 0.638394, 6.14056, 24.5587
8.496, -0.0113345, 3.92541, 0.638338, 6.14947, 24.5943
8.506, -0.0113517, 3.93076, 0.638283, 6.15839, 24.63
8.516, -0.0113688, 3.93611, 0.638228, 6.1673, 24.6656
8.526, -0.0113859, 3.94146, 0.638173, 6.17622, 24.7013
8.536, -0.011403, 3.94681, 0.638118, 6.18513, 24.737
8.546, -0.0114202, 3.95216, 0.638063, 6.19405, 24.7726
8.556, -0.0114373, 3.95751, 0.638008, 6.20296, 24.8083
8.566, -0.0114544, 3.96285, 0.637953, 6.21188, 24.8439
8.576, -0.0114715, 3.9682, 0.637898, 6.22079, 24.8796
8.586, -0.0114887, 3.97354, 0.637843, 6.22971, 24.9153
8.596, -0.0115058, 3.97888, 0.637788, 6.23862, 24.9509
8.606, -0.0115229, 3.98423, 0.637734, 6.24753, 24.9866
8.616, -0.01154, 3.98957, 0.637679, 6.25645, 25.0222
8.626, -0.0115572, 3.99491, 0.637624, 6.26536, 25.0579
8.636, -0.0115743, 4.00025, 0.637569, 6.27427, 25.0935
8.646, -0.0115914, 4.00559, 0.637515, 6.28318, 25.1292
8.656, -0.0116085, 4.01093, 0.63746, 6.2921, 25.1648
8.666, -0.0116256, 4.01626, 0.637406, 6.30101, 25.2005
8.676, -0.0116428, 4.0216, 0.637351, 6.30992, 25.2361
8.686, -0.0116599, 4.02694, 0.637297, 6.31883, 25.2717
8.696, -0.011677, 4.03227, 0.637242, 6.32774, 25.3074
8.706, -0.0116941, 4.0376, 0.637188, 6.33665, 25.343
8.716, -0.0117112, 4.04294, 0.637134, 6.34556, 25.3787
8.726, -0.0117283, 4.04827, 0.63708, 6.35447, 25.4143
8.736, -0.0117454, 4.0536, 0.637025, 6.36338, 25.4499
8.746, -0.0117626, 4.05893, 0.636971, 6.37228, 25.4856
8.756, -0.0117797, 4.06425, 0.636917, 6.38119, 25.5212
8.766, -0.0117968, 4.06958, 0.636863, 6.3901, 25.5568
8.776, -0.0118139, 4.07491, 0.636809, 6.39901, 25.5925
8.786, -0.011831, 4.08023, 0.636755, 6.40791, 25.6281
8.796, -0.0118481, 4.08556, 0.636701, 6.41682, 25.6637
8.806, -0.0118652, 4.09088, 0.636647, 6.42572, 25.6993
8.816, -0.0118823, 4.0962, 0.636593, 6.43463, 25.735
8.826, -0.0118994, 4.10152, 0.636539, 6.44353, 25.7706
8.836, -0.0119165, 4.10684, 0.636485, 6.45244, 25.8062
8.846, -0.0119336, 4.11216, 0.636431, 6.46134, 25.8418
8.856, -0.0119507, 4.11748, 0.636377, 6.47024, 25.8774
8.866, -0.0119678, 4.1228, 0.636324, 6.47915, 25.913
8.876, -0.0119849, 4.12811, 0.63627, 6.48805, 25.9486
8.886, -0.012002, 4.13343, 0.636216, 6.49695, 25.9842
8.896, -0.0120191, 4.13874, 0.636163, 6.50585, 26.0198
8.906, -0.0120362, 4.14406, 0.636109, 6.51475, 26.0554
8.916, -0.0120533, 4.14937, 0.636056, 6.52365, 26.091
8.926, -0.0120704, 4.15468, 0.636002, 6.53255, 26.1266
8.936, -0.0120875, 4.15999, 0.635949, 6.54144, 26.1622
8.946, -0.0121046, 4.1653, 0.635895, 6.55034, 26.1978
8.956, -0.0121217, 4.1706, 0.635842, 6.55924, 26.2334
8.966, -0.0121388, 4.17591, 0.635789, 6.56813, 26.269
8.976, -0.0121559, 4.18121, 0.635735, 6.57703, 26.3046
8.986, -0.012173, 4.18652, 0.635682, 6.58592, 26.3401
8.996, -0.01219, 4.19182, 0.635629, 6.59482, 26.3757
9.006, -0.0122071, 4.19712, 0.635576, 6.60371, 26.4113
9.016, -0.0122242, 4.20242, 0.635523, 6.6126, 26.4469
9.026, -0.0122413, 4.20772, 0.63547, 6.62149, 26.4824
9.036, -0.0122584, 4.21302, 0.635417, 6.63038, 26.518
9.046, -0.0122754, 4.21832, 0.635364, 6.63927, 26.5535
9.056, -0.0122925, 4.22361, 0.635311, 6.64816, 26.5891
9.066, -0.0123096, 4.22891, 0.635258, 6.65705, 26.6247
9.076, -0.0123267, 4.2342, 0.635205, 6.66594, 26.6602
9.086, -0.0123437, 4.23949, 0.635152, 6.67483, 26.6958
9.096, -0.0123608, 4.24479, 0.635099, 6.68371, 26.7313
9.106, -0.0123779, 4.25007, 0.635046, 6.6926, 26.7668
9.116, -0.0123949, 4.25536, 0.634994, 6.70148, 26.8024
9.126, -0.012412, 4.26065, 0.634941, 6.71037, 26.8379
9.136, -0.0124291, 4.26594, 0.634888, 6.71925, 26.8734
9.146, -0.0124461, 4.27122, 0.634836, 6.72813, 26.909
9.156, -0.0124632, 4.27651, 0.634783, 6.73701, 26.9445
9.166, -0.0124803, 4.28179, 0.634731, 6.74589, 26.98
9.176, -0.0124973, 4.28707, 0.634678, 6.75477, 27.0155
9.186, -0.0125144, 4.29235, 0.634626, 6.76365, 27.051
9.196, -0.0125314, 4.29763, 0.634573, 6.77253, 27.0866
9.206, -0.0125485, 4.30291, 0.634521, 6.7814, 27.1221
9.216, -0.0125655, 4.30818, 0.634469, 6.79028, 27.1576
9.226, -0.0125826, 4.31346, 0.634416, 6.79915, 27.1931
9.236, -0.0125996, 4.31873, 0.634364, 6.80803, 27.2286
9.246, -0.0126167, 4.32401, 0.634312, 6.8169, 27.2641
9.256, -0.0126337, 4.32928, 0.63426, 6.82577, 27.2995
9.266, -0.0126507, 4.33455, 0.634208, 6.83464, 27.335
9.276, -0.0126678, 4.33982, 0.634155, 6.84351, 27.3705
9.286, -0.0126848, 4.34508, 0.634103, 6.85238, 27.406
9.296, -0.0127019, 4.35035, 0.634051, 6.86125, 27.4415
9.306, -0.0127189, 4.35562, 0.633999, 6.87012, 27.4769
9.316, -0.0127359, 4.36088, 0.633947, 6.87898, 27.5124
9.326, -0.0127529, 4.36614, 0.633896, 6.88785, 27.5479
9.336, -0.01277, 4.3714, 0.633844, 6.89671, 27.5833
9.346, -0.012787, 4.37666, 0.633792, 6.90558, 27.6188
9.356, -0.012804, 4.38192, 0.63374, 6.91444, 27.6542
9.366, -0.012821, 4.38718, 0.633688, 6.9233, 27.6897
9.376, -0.0128381, 4.39243, 0.633637, 6.93216, 27.7251
9.386, -0.0128551, 4.39769, 0.633585, 6.94102, 27.7605
9.396, -0.0128721, 4.40294, 0.633533, 6.94987, 27.796
9.406, -0.0128891, 4.40819, 0.633482, 6.95873, 27.8314
9.416, -0.0129061, 4.41344, 0.63343, 6.96759, 27.8668
9.426, -0.0129231, 4.41869, 0.633379, 6.97644, 27.9022
9.436, -0.0129401, 4.42394, 0.633327, 6.98529, 27.9376
9.446, -0.0129571, 4.42919, 0.633276, 6.99415, 27.973
9.456, -0.0129741, 4.43443, 0.633224, 7.003, 28.0084
9.466, -0.0129911, 4.43967, 0.633173, 7.01185, 28.0438
9.476, -0.0130081, 4.44492, 0.633122, 7.02069, 28.0792
9.486, -0.0130251, 4.45016, 0.63307, 7.02954, 28.1146
9.496, -0.0130421, 4.4554, 0.633019, 7.03839, 28.15
9.506, -0.0130591, 4.46063, 0.632968, 7.04723, 28.1854
9.516, -0.0130761, 4.46587, 0.632917, 7.05607, 28.2208
9.526, -0.0130931, 4.47111, 0.632866, 7.06492, 28.2561
9.536, -0.0131101, 4.47634, 0.632814, 7.07376, 28.2915
9.546, -0.0131271, 4.48157, 0.632763, 7.0826, 28.3269
9.556, -0.013144, 4.4868, 0.632712, 7.09144, 28.3622
9.566, -0.013161, 4.49203, 0.632661, 7.10027, 28.3976
9.576, -0.013178, 4.49726, 0.63261, 7.10911, 28.4329
9.586, -0.013195, 4.50249, 0.63256, 7.11794, 28.4682
9.596, -0.0132119, 4.50771, 0.632509, 7.12678, 28.5036
9.606, -0.0132289, 4.51294, 0.632458, 7.13561, 28.5389
9.616, -0.0132459, 4.51816, 0.632407, 7.14444, 28.5742
9.626, -0.0132628, 4.52338, 0.632356, 7.15327, 28.6096
9.636, -0.0132798, 4.5286, 0.632306, 7.1621, 28.6449
9.646, -0.0132967, 4.53382, 0.632255, 7.17093, 28.6802
9.656, -0.0133137, 4.53903, 0.632204, 7.17975, 28.7155
9.666, -0.0133306, 4.54425, 0.632154, 7.18858, 28.7508
9.676, -0.0133476, 4.54946, 0.632103, 7.1974, 28.7861
9.686, -0.0133645, 4.55467, 0.632053, 7.20622, 28.8214
9.696, -0.0133815, 4.55989, 0.632002, 7.21504, 28.8566
9.706, -0.0133984, 4.56509, 0.631952, 7.22386, 28.8919
9.716, -0.0134153, 4.5703, 0.631901, 7.23268, 28.9272
9.726, -0.0134323, 4.57551, 0.631851, 7.24149, 28.9624
9.736, -0.0134492, 4.58071, 0.631801, 7.25031, 28.9977
9.746, -0.0134661, 4.58592, 0.63175, 7.25912, 29.033
9.756, -0.0134831, 4.59112, 0.6317, 7.26793, 29.0682
9.766, -0.0135, 4.59632, 0.63165, 7.27674, 29.1035
9.776, -0.0135169, 4.60152, 0.6316, 7.28555, 29.1387
9.786, -0.0135338, 4.60671, 0.631549, 7.29436, 29.1739
9.796, -0.0135508, 4.61191, 0.631499, 7.30317, 29.2091
9.806, -0.0135677, 4.6171, 0.631449, 7.31197, 29.2444
9.816, -0.0135846, 4.62229, 0.631399, 7.32077, 29.2796
9.826, -0.0136015, 4.62748, 0.631349, 7.32958, 29.3148
9.836, -0.0136184, 4.63267, 0.631299, 7.33838, 29.35
9.846, -0.0136353, 4.63786, 0.631249, 7.34717, 29.3852
9.856, -0.0136522, 4.64305, 0.631199, 7.35597, 29.4204
9.866, -0.0136691, 4.64823, 0.63115, 7.36477, 29.4556
9.876, -0.013686, 4.65342, 0.6311, 7.37356, 29.4907
9.886, -0.0137029, 4.6586, 0.63105, 7.38235, 29.5259
9.896, -0.0137198, 4.66378, 0.631, 7.39114, 29.5611
9.906, -0.0137366, 4.66896, 0.63095, 7.39993, 29.5962
9.916, -0.0137535, 4.67413, 0.630901, 7.40872, 29.6314
9.926, -0.0137704, 4.67931, 0.630851, 7.41751, 29.6665
9.936, -0.0137873, 4.68448, 0.630802, 7.42629, 29.7017
9.946, -0.0138041, 4.68965, 0.630752, 7.43508, 29.7368
9.956, -0.013821, 4.69482, 0.630703, 7.44386, 29.7719
9.966, -0.0138379, 4.69999, 0.630653, 7.45264, 29.807
9.976, -0.0138547, 4.70516, 0.630604, 7.46142, 29.8422
9.986, -0.0138716, 4.71032, 0.630554, 7.47019, 29.8773
9.996, -0.0138885, 4.71549, 0.630505, 7.47897, 29.9124
