Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
7.926, -0.0100018, 3.38518, 0.644101, 5.25571, 105.096
7.936, -0.010019, 3.39062, 0.644041, 5.26465, 105.275
7.946, -0.0100362, 3.39606, 0.643981, 5.27359, 105.454
7.956, -0.0100534, 3.4015, 0.643921, 5.28253, 105.633
7.966, -0.0100705, 3.40694, 0.643861, 5.29148, 105.812
7.976, -0.0100877, 3.41238, 0.643801, 5.30042, 105.991
7.986, -0.0101049, 3.41782, 0.643741, 5.30936, 106.169
7.996, -0.0101221, 3.42327, 0.643681, 5.31831, 106.348
8.006, -0.0101393, 3.42871, 0.643622, 5.32726, 106.527
8.016, -0.0101565, 3.43415, 0.643562, 5.33621, 106.706
8.026, -0.0101737, 3.43959, 0.643502, 5.34515, 106.885
8.036, -0.0101908, 3.44503, 0.643443, 5.3541, 107.064
8.046, -0.010208, 3.45047, 0.643383, 5.36305, 107.243
8.056, -0.0102252, 3.45591, 0.643324, 5.372, 107.422
8.066, -0.0102424, 3.46135, 0.643264, 5.38096, 107.601
8.076, -0.0102596, 3.46678, 0.643205, 5.38991, 107.78
8.086, -0.0102768, 3.47222, 0.643146, 5.39886, 107.959
8.096, -0.010294, 3.47766, 0.643086, 5.40782, 108.138
8.106, -0.0103112, 3.4831, 0.643027, 5.41677, 108.318
8.116, -0.0103284, 3.48854, 0.642968, 5.42573, 108.497
8.126, -0.0103457, 3.49398, 0.642909, 5.43469, 108.676
8.136, -0.0103629, 3.49941, 0.642849, 5.44365, 108.855
8.146, -0.0103801, 3.50485, 0.64279, 5.4526, 109.034
8.156, -0.0103973, 3.51029, 0.642731, 5.46156, 109.213
8.166, -0.0104145, 3.51572, 0.642672, 5.47053, 109.393
8.176, -0.0104317, 3.52116, 0.642613, 5.47949, 109.572
8.186, -0.0104489, 3.52659, 0.642554, 5.48845, 109.751
8.196, -0.0104661, 3.53203, 0.642496, 5.49741, 109.93
8.206, -0.0104834, 3.53747, 0.642437, 5.50637, 110.11
8.216, -0.0105006, 3.5429, 0.642378, 5.51534, 110.289
8.226, -0.0105178, 3.54833, 0.642319, 5.5243, 110.468
8.236, -0.010535, 3.55377, 0.642261, 5.53327, 110.647
8.246, -0.0105522, 3.5592, 0.642202, 5.54223, 110.827
8.256, -0.0105695, 3.56463, 0.642143, 5.5512, 111.006
8.266, -0.0105867, 3.57007, 0.642085, 5.56017, 111.185
8.276, -0.0106039, 3.5755, 0.642026, 5.56914, 111.365
8.286, -0.0106212, 3.58093, 0.641968, 5.5781, 111.544
8.296, -0.0106384, 3.58636, 0.64191, 5.58707, 111.724
8.306, -0.0106556, 3.59179, 0.641851, 5.59604, 111.903
8.316, -0.0106728, 3.59723, 0.641793, 5.60501, 112.082
8.326, -0.0106901, 3.60266, 0.641735, 5.61398, 112.262
8.336, -0.0107073, 3.60809, 0.641676, 5.62296, 112.441
8.346, -0.0107245, 3.61351, 0.641618, 5.63193, 112.621
8.356, -0.0107418, 3.61894, 0.64156, 5.6409, 112.8
8.366, -0.010759, 3.62437, 0.641502, 5.64987, 112.98
8.376, -0.0107763, 3.6298, 0.641444, 5.65885, 113.159
8.386, -0.0107935, 3.63523, 0.641386, 5.66782, 113.338
8.396, -0.0108107, 3.64065, 0.641328, 5.67679, 113.518
8.406, -0.010828, 3.64608, 0.64127, 5.68577, 113.697
8.416, -0.0108452, 3.65151, 0.641212, 5.69474, 113.877
8.426, -0.0108625, 3.65693, 0.641155, 5.70372, 114.056
8.436, -0.0108797, 3.66236, 0.641097, 5.7127, 114.236
8.446, -0.0108969, 3.66778, 0.641039, 5.72167, 114.415
8.456, -0.0109142, 3.67321, 0.640981, 5.73065, 114.595
8.466, -0.0109314, 3.67863, 0.640924, 5.73963, 114.775
8.476, -0.0109487, 3.68405, 0.640866, 5.7486, 114.954
8.486, -0.0109659, 3.68947, 0.640808, 5.75758, 115.134
8.496, -0.0109832, 3.6949, 0.640751, 5.76656, 115.313
8.506, -0.0110004, 3.70032, 0.640693, 5.77554, 115.493
8.516, -0.0110177, 3.70574, 0.640636, 5.78452, 115.672
8.526, -0.0110349, 3.71116, 0.640579, 5.7935, 115.852
8.536, -0.0110522, 3.71658, 0.640521, 5.80248, 116.032
8.546, -0.0110694, 3.722, 0.640464, 5.81146, 116.211
8.556, -0.0110867, 3.72741, 0.640407, 5.82044, 116.391
8.566, -0.0111039, 3.73283, 0.64035, 5.82942, 116.57
8.576, -0.0111212, 3.73825, 0.640292, 5.8384, 116.75
8.586, -0.0111384, 3.74366, 0.640235, 5.84738, 116.93
8.596, -0.0111557, 3.74908, 0.640178, 5.85636, 117.109
8.606, -0.0111729, 3.7545, 0.640121, 5.86534, 117.289
8.616, -0.0111902, 3.75991, 0.640064, 5.87432, 117.468
8.626, -0.0112074, 3.76532, 0.640007, 5.8833, 117.648
8.636, -0.0112247, 3.77074, 0.63995, 5.89229, 117.828
8.646, -0.011242, 3.77615, 0.639894, 5.90127, 118.007
8.656, -0.0112592, 3.78156, 0.639837, 5.91025, 118.187
8.666, -0.0112765, 3.78697, 0.63978, 5.91923, 118.367
8.676, -0.0112937, 3.79238, 0.639723, 5.92821, 118.546
8.686, -0.011311, 3.79779, 0.639667, 5.9372, 118.726
8.696, -0.0113282, 3.8032, 0.63961, 5.94618, 118.906
8.706, -0.0113455, 3.80861, 0.639553, 5.95516, 119.085
8.716, -0.0113627, 3.81402, 0.639497, 5.96414, 119.265
8.726, -0.01138, 3.81942, 0.63944, 5.97313, 119.445
8.736, -0.0113972, 3.82483, 0.639384, 5.98211, 119.624
8.746, -0.0114145, 3.83024, 0.639328, 5.99109, 119.804
8.756, -0.0114318, 3.83564, 0.639271, 6.00008, 119.984
8.766, -0.011449, 3.84105, 0.639215, 6.00906, 120.163
8.776, -0.0114663, 3.84645, 0.639158, 6.01804, 120.343
8.786, -0.0114835, 3.85185, 0.639102, 6.02702, 120.523
8.796, -0.0115008, 3.85725, 0.639046, 6.03601, 120.702
8.806, -0.011518, 3.86265, 0.63899, 6.04499, 120.882
8.816, -0.0115353, 3.86805, 0.638934, 6.05397, 121.062
8.826, -0.0115526, 3.87345, 0.638878, 6.06296, 121.241
8.836, -0.0115698, 3.87885, 0.638822, 6.07194, 121.421
8.846, -0.0115871, 3.88425, 0.638766, 6.08092, 121.6
8.856, -0.0116043, 3.88965, 0.63871, 6.0899, 121.78
8.866, -0.0116216, 3.89504, 0.638654, 6.09889, 121.96
8.876, -0.0116388, 3.90044, 0.638598, 6.10787, 122.139
8.886, -0.0116561, 3.90583, 0.638542, 6.11685, 122.319
8.896, -0.0116733, 3.91123, 0.638486, 6.12583, 122.499
8.906, -0.0116906, 3.91662, 0.638431, 6.13481, 122.678
8.916, -0.0117078, 3.92201, 0.638375, 6.1438, 122.858
8.926, -0.0117251, 3.9274, 0.638319, 6.15278, 123.038
8.936, -0.0117424, 3.93279, 0.638264, 6.16176, 123.217
8.946, -0.0117596, 3.93818, 0.638208, 6.17074, 123.397
8.956, -0.0117769, 3.94357, 0.638153, 6.17972, 123.576
8.966, -0.0117941, 3.94896, 0.638097, 6.1887, 123.756
8.976, -0.0118114, 3.95435, 0.638042, 6.19768, 123.936
8.986, -0.0118286, 3.95973, 0.637986, 6.20666, 124.115
8.996, -0.0118459, 3.96512, 0.637931, 6.21564, 124.295
9.006, -0.0118631, 3.9705, 0.637876, 6.22462, 124.475
9.016, -0.0118804, 3.97588, 0.63782, 6.2336, 124.654
9.026, -0.0118976, 3.98127, 0.637765, 6.24258, 124.834
9.036, -0.0119149, 3.98665, 0.63771, 6.25156, 125.013
9.046, -0.0119321, 3.99203, 0.637655, 6.26054, 125.193
9.056, -0.0119494, 3.99741, 0.6376, 6.26952, 125.372
9.066, -0.0119666, 4.00279, 0.637545, 6.2785, 125.552
9.076, -0.0119839, 4.00817, 0.63749, 6.28747, 125.732
9.086, -0.0120011, 4.01354, 0.637435, 6.29645, 125.911
9.096, -0.0120183, 4.01892, 0.63738, 6.30543, 126.091
9.106, -0.0120356, 4.02429, 0.637325, 6.31441, 126.27
9.116, -0.0120528, 4.02967, 0.63727, 6.32338, 126.45
9.126, -0.0120701, 4.03504, 0.637215, 6.33236, 126.629
9.136, -0.0120873, 4.04041, 0.63716, 6.34133, 126.809
9.146, -0.0121046, 4.04578, 0.637106, 6.35031, 126.988
9.156, -0.0121218, 4.05115, 0.637051, 6.35928, 127.168
9.166, -0.012139, 4.05652, 0.636996, 6.36826, 127.347
9.176, -0.0121563, 4.06189, 0.636942, 6.37723, 127.527
9.186, -0.0121735, 4.06726, 0.636887, 6.3862, 127.706
9.196, -0.0121907, 4.07262, 0.636833, 6.39518, 127.886
9.206, -0.012208, 4.07799, 0.636778, 6.40415, 128.065
9.216, -0.0122252, 4.08335, 0.636724, 6.41312, 128.244
9.226, -0.0122424, 4.08871, 0.636669, 6.42209, 128.424
9.236, -0.0122597, 4.09408, 0.636615, 6.43106, 128.603
9.246, -0.0122769, 4.09944, 0.636561, 6.44003, 128.783
9.256, -0.0122941, 4.1048, 0.636506, 6.449, 128.962
9.266, -0.0123114, 4.11016, 0.636452, 6.45797, 129.142
9.276, -0.0123286, 4.11551, 0.636398, 6.46694, 129.321
9.286, -0.0123458, 4.12087, 0.636344, 6.47591, 129.5
9.296, -0.0123631, 4.12623, 0.63629, 6.48488, 129.68
9.306, -0.0123803, 4.13158, 0.636236, 6.49384, 129.859
9.316, -0.0123975, 4.13693, 0.636182, 6.50281, 130.038
9.326, -0.0124147, 4.14229, 0.636128, 6.51178, 130.218
9.336, -0.012432, 4.14764, 0.636074, 6.52074, 130.397
9.346, -0.0124492, 4.15299, 0.63602, 6.5297, 130.576
9.356, -0.0124664, 4.15834, 0.635966, 6.53867, 130.755
9.366, -0.0124836, 4.16368, 0.635912, 6.54763, 130.935
9.376, -0.0125008, 4.16903, 0.635858, 6.55659, 131.114
9.386, -0.012518, 4.17438, 0.635805, 6.56556, 131.293
9.396, -0.0125353, 4.17972, 0.635751, 6.57452, 131.472
9.406, -0.0125525, 4.18506, 0.635697, 6.58348, 131.652
9.416, -0.0125697, 4.19041, 0.635644, 6.59244, 131.831
9.426, -0.0125869, 4.19575, 0.63559, 6.6014, 132.01
9.436, -0.0126041, 4.20109, 0.635537, 6.61036, 132.189
9.446, -0.0126213, 4.20643, 0.635483, 6.61931, 132.368
9.456, -0.0126385, 4.21176, 0.63543, 6.62827, 132.547
9.466, -0.0126557, 4.2171, 0.635376, 6.63723, 132.727
9.476, -0.0126729, 4.22244, 0.635323, 6.64618, 132.906
9.486, -0.0126901, 4.22777, 0.635269, 6.65514, 133.085
9.496, -0.0127073, 4.2331, 0.635216, 6.66409, 133.264
9.506, -0.0127245, 4.23843, 0.635163, 6.67304, 133.443
9.516, -0.0127417, 4.24376, 0.63511, 6.682, 133.622
9.526, -0.0127589, 4.24909, 0.635057, 6.69095, 133.801
9.536, -0.0127761, 4.25442, 0.635003, 6.6999, 133.98
9.546, -0.0127933, 4.25975, 0.63495, 6.70885, 134.159
9.556, -0.0128105, 4.26507, 0.634897, 6.7178, 134.338
9.566, -0.0128277, 4.2704, 0.634844, 6.72674, 134.517
9.576, -0.0128449, 4.27572, 0.634791, 6.73569, 134.696
9.586, -0.0128621, 4.28104, 0.634738, 6.74464, 134.875
9.596, -0.0128792, 4.28636, 0.634685, 6.75358, 135.054
9.606, -0.0128964, 4.29168, 0.634633, 6.76253, 135.233
9.616, -0.0129136, 4.297, 0.63458, 6.77147, 135.412
9.626, -0.0129308, 4.30232, 0.634527, 6.78041, 135.59
9.636, -0.012948, 4.30763, 0.634474, 6.78935, 135.769
9.646, -0.0129651, 4.31295, 0.634422, 6.7983, 135.948
9.656, -0.0129823, 4.31826, 0.634369, 6.80724, 136.127
9.666, -0.0129995, 4.32357, 0.634316, 6.81617, 136.306
9.676, -0.0130166, 4.32889, 0.634264, 6.82511, 136.484
9.686, -0.0130338, 4.33419, 0.634211, 6.83405, 136.663
9.696, -0.013051, 4.3395, 0.634159, 6.84299, 136.842
9.706, -0.0130681, 4.34481, 0.634106, 6.85192, 137.021
9.716, -0.0130853, 4.35011, 0.634054, 6.86085, 137.199
9.726, -0.0131025, 4.35542, 0.634001, 6.86979, 137.378
9.736, -0.0131196, 4.36072, 0.633949, 6.87872, 137.557
9.746, -0.0131368, 4.36602, 0.633897, 6.88765, 137.735
9.756, -0.0131539, 4.37132, 0.633844, 6.89658, 137.914
9.766, -0.0131711, 4.37662, 0.633792, 6.90551, 138.092
9.776, -0.0131882, 4.38192, 0.63374, 6.91444, 138.271
9.786, -0.0132054, 4.38722, 0.633688, 6.92336, 138.449
9.796, -0.0132225, 4.39251, 0.633636, 6.93229, 138.628
9.806, -0.0132397, 4.3978, 0.633584, 6.94121, 138.806
9.816, -0.0132568, 4.4031, 0.633532, 6.95014, 138.985
9.826, -0.0132739, 4.40839, 0.63348, 6.95906, 139.163
9.836, -0.0132911, 4.41368, 0.633428, 6.96798, 139.342
9.846, -0.0133082, 4.41896, 0.633376, 6.9769, 139.52
9.856, -0.0133254, 4.42425, 0.633324, 6.98582, 139.699
9.866, -0.0133425, 4.42954, 0.633272, 6.99474, 139.877
9.876, -0.0133596, 4.43482, 0.63322, 7.00365, 140.055
9.886, -0.0133767, 4.4401, 0.633169, 7.01257, 140.234
9.896, -0.0133939, 4.44538, 0.633117, 7.02148, 140.412
9.906, -0.013411, 4.45066, 0.633065, 7.0304, 140.59
9.916, -0.0134281, 4.45594, 0.633014, 7.03931, 140.768
9.926, -0.0134452, 4.46122, 0.632962, 7.04822, 140.947
9.936, -0.0134623, 4.46649, 0.63291, 7.05713, 141.125
9.946, -0.0134794, 4.47177, 0.632859, 7.06604, 141.303
9.956, -0.0134966, 4.47704, 0.632807, 7.07494, 141.481
9.966, -0.0135137, 4.48231, 0.632756, 7.08385, 141.659
9.976, -0.0135308, 4.48758, 0.632705, 7.09275, 141.837
9.986, -0.0135479, 4.49285, 0.632653, 7.10166, 142.015
9.996, -0.013565, 4.49812, 0.632602, 7.11056, 142.193
