Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
7.916, -0.0101117, 3.45039, 0.643384, 5.36293, 53.6203
7.926, -0.0101289, 3.45581, 0.643324, 5.37185, 53.7096
7.936, -0.010146, 3.46124, 0.643265, 5.38078, 53.7989
7.946, -0.0101632, 3.46666, 0.643206, 5.38971, 53.8882
7.956, -0.0101803, 3.47208, 0.643147, 5.39864, 53.9774
7.966, -0.0101975, 3.47751, 0.643088, 5.40757, 54.0667
7.976, -0.0102147, 3.48293, 0.643028, 5.4165, 54.156
7.986, -0.0102318, 3.48835, 0.642969, 5.42543, 54.2453
7.996, -0.010249, 3.49377, 0.64291, 5.43436, 54.3347
8.006, -0.0102661, 3.4992, 0.642851, 5.44329, 54.424
8.016, -0.0102833, 3.50462, 0.642793, 5.45222, 54.5133
8.026, -0.0103004, 3.51004, 0.642734, 5.46116, 54.6027
8.036, -0.0103176, 3.51546, 0.642675, 5.47009, 54.692
8.046, -0.0103348, 3.52088, 0.642616, 5.47903, 54.7814
8.056, -0.0103519, 3.5263, 0.642557, 5.48797, 54.8707
8.066, -0.0103691, 3.53172, 0.642499, 5.4969, 54.9601
8.076, -0.0103863, 3.53714, 0.64244, 5.50584, 55.0495
8.086, -0.0104035, 3.54256, 0.642381, 5.51478, 55.1389
8.096, -0.0104206, 3.54798, 0.642323, 5.52372, 55.2282
8.106, -0.0104378, 3.5534, 0.642264, 5.53266, 55.3177
8.116, -0.010455, 3.55882, 0.642206, 5.5416, 55.4071
8.126, -0.0104722, 3.56423, 0.642147, 5.55054, 55.4965
8.136, -0.0104893, 3.56965, 0.642089, 5.55948, 55.5859
8.146, -0.0105065, 3.57507, 0.642031, 5.56842, 55.6753
8.156, -0.0105237, 3.58048, 0.641973, 5.57737, 55.7647
8.166, -0.0105409, 3.5859, 0.641914, 5.58631, 55.8542
8.176, -0.010558, 3.59132, 0.641856, 5.59526, 55.9436
8.186, -0.0105752, 3.59673, 0.641798, 5.6042, 56.0331
8.196, -0.0105924, 3.60215, 0.64174, 5.61315, 56.1225
8.206, -0.0106096, 3.60756, 0.641682, 5.62209, 56.212
8.216, -0.0106268, 3.61297, 0.641624, 5.63104, 56.3014
8.226, -0.010644, 3.61839, 0.641566, 5.63998, 56.3909
8.236, -0.0106612, 3.6238, 0.641508, 5.64893, 56.4804
8.246, -0.0106783, 3.62921, 0.64145, 5.65788, 56.5698
8.256, -0.0106955, 3.63463, 0.641392, 5.66683, 56.6593
8.266, -0.0107127, 3.64004, 0.641334, 5.67578, 56.7488
8.276, -0.0107299, 3.64545, 0.641276, 5.68473, 56.8383
8.286, -0.0107471, 3.65086, 0.641219, 5.69368, 56.9278
8.296, -0.0107643, 3.65627, 0.641161, 5.70263, 57.0173
8.306, -0.0107815, 3.66168, 0.641103, 5.71158, 57.1068
8.316, -0.0107987, 3.66709, 0.641046, 5.72053, 57.1963
8.326, -0.0108159, 3.6725, 0.640988, 5.72948, 57.2859
8.336, -0.0108331, 3.6779, 0.640931, 5.73843, 57.3754
8.346, -0.0108503, 3.68331, 0.640873, 5.74738, 57.4649
8.356, -0.0108675, 3.68872, 0.640816, 5.75634, 57.5544
8.366, -0.0108847, 3.69412, 0.640758, 5.76529, 57.6439
8.376, -0.0109019, 3.69953, 0.640701, 5.77424, 57.7335
8.386, -0.0109191, 3.70494, 0.640644, 5.7832, 57.823
8.396, -0.0109363, 3.71034, 0.640587, 5.79215, 57.9125
8.406, -0.0109535, 3.71574, 0.64053, 5.8011, 58.0021
8.416, -0.0109707, 3.72115, 0.640472, 5.81006, 58.0916
8.426, -0.0109879, 3.72655, 0.640415, 5.81901, 58.1812
8.436, -0.0110051, 3.73195, 0.640358, 5.82797, 58.2707
8.446, -0.0110223, 3.73735, 0.640301, 5.83692, 58.3602
8.456, -0.0110395, 3.74276, 0.640244, 5.84587, 58.4498
8.466, -0.0110567, 3.74816, 0.640188, 5.85483, 58.5393
8.476, -0.0110739, 3.75356, 0.640131, 5.86379, 58.6289
8.486, -0.0110911, 3.75895, 0.640074, 5.87274, 58.7185
8.496, -0.0111083, 3.76435, 0.640017, 5.8817, 58.808
8.506, -0.0111255, 3.76975, 0.63996, 5.89065, 58.8976
8.516, -0.0111427, 3.77515, 0.639904, 5.89961, 58.9871
8.526, -0.0111599, 3.78054, 0.639847, 5.90857, 59.0767
8.536, -0.0111771, 3.78594, 0.63979, 5.91752, 59.1663
8.546, -0.0111943, 3.79134, 0.639734, 5.92648, 59.2558
8.556, -0.0112115, 3.79673, 0.639677, 5.93544, 59.3454
8.566, -0.0112287, 3.80212, 0.639621, 5.94439, 59.435
8.576, -0.0112459, 3.80752, 0.639564, 5.95335, 59.5245
8.586, -0.0112632, 3.81291, 0.639508, 5.96231, 59.6141
8.596, -0.0112804, 3.8183, 0.639452, 5.97126, 59.7037
8.606, -0.0112976, 3.82369, 0.639395, 5.98022, 59.7932
8.616, -0.0113148, 3.82908, 0.639339, 5.98918, 59.8828
8.626, -0.011332, 3.83447, 0.639283, 5.99814, 59.9724
8.636, -0.0113492, 3.83986, 0.639227, 6.00709, 60.062
8.646, -0.0113664, 3.84525, 0.639171, 6.01605, 60.1515
8.656, -0.0113836, 3.85064, 0.639114, 6.02501, 60.2411
8.666, -0.0114008, 3.85602, 0.639058, 6.03396, 60.3307
8.676, -0.011418, 3.86141, 0.639002, 6.04292, 60.4203
8.686, -0.0114352, 3.86679, 0.638946, 6.05188, 60.5098
8.696, -0.0114524, 3.87218, 0.63889, 6.06084, 60.5994
8.706, -0.0114696, 3.87756, 0.638835, 6.06979, 60.689
8.716, -0.0114868, 3.88294, 0.638779, 6.07875, 60.7785
8.726, -0.011504, 3.88832, 0.638723, 6.08771, 60.8681
8.736, -0.0115213, 3.8937, 0.638667, 6.09666, 60.9577
8.746, -0.0115385, 3.89909, 0.638611, 6.10562, 61.0472
8.756, -0.0115557, 3.90446, 0.638556, 6.11458, 61.1368
8.766, -0.0115729, 3.90984, 0.6385, 6.12353, 61.2264
8.776, -0.0115901, 3.91522, 0.638445, 6.13249, 61.3159
8.786, -0.0116073, 3.9206, 0.638389, 6.14145, 61.4055
8.796, -0.0116245, 3.92597, 0.638334, 6.1504, 61.4951
8.806, -0.0116417, 3.93135, 0.638278, 6.15936, 61.5846
8.816, -0.0116589, 3.93672, 0.638223, 6.16831, 61.6742
8.826, -0.0116761, 3.9421, 0.638167, 6.17727, 61.7637
8.836, -0.0116933, 3.94747, 0.638112, 6.18622, 61.8533
8.846, -0.0117105, 3.95284, 0.638057, 6.19518, 61.9428
8.856, -0.0117277, 3.95821, 0.638001, 6.20413, 62.0324
8.866, -0.0117449, 3.96358, 0.637946, 6.21309, 62.1219
8.876, -0.0117621, 3.96895, 0.637891, 6.22204, 62.2115
8.886, -0.0117793, 3.97432, 0.637836, 6.23099, 62.301
8.896, -0.0117965, 3.97969, 0.637781, 6.23995, 62.3905
8.906, -0.0118137, 3.98505, 0.637726, 6.2489, 62.4801
8.916, -0.0118309, 3.99042, 0.637671, 6.25786, 62.5696
8.926, -0.0118481, 3.99578, 0.637616, 6.26681, 62.6591
8.936, -0.0118653, 4.00115, 0.637561, 6.27576, 62.7486
8.946, -0.0118825, 4.00651, 0.637506, 6.28471, 62.8382
8.956, -0.0118997, 4.01187, 0.637451, 6.29366, 62.9277
8.966, -0.0119169, 4.01723, 0.637397, 6.30261, 63.0172
8.976, -0.0119341, 4.02259, 0.637342, 6.31157, 63.1067
8.986, -0.0119513, 4.02795, 0.637287, 6.32052, 63.1962
8.996, -0.0119685, 4.03331, 0.637232, 6.32947, 63.2857
9.006, -0.0119857, 4.03866, 0.637178, 6.33842, 63.3752
9.016, -0.0120028, 4.04402, 0.637123, 6.34737, 63.4647
9.026, -0.01202, 4.04937, 0.637069, 6.35631, 63.5542
9.036, -0.0120372, 4.05473, 0.637014, 6.36526, 63.6437
9.046, -0.0120544, 4.06008, 0.63696, 6.37421, 63.7332
9.056, -0.0120716, 4.06543, 0.636905, 6.38316, 63.8226
9.066, -0.0120888, 4.07078, 0.636851, 6.39211, 63.9121
9.076, -0.012106, 4.07613, 0.636797, 6.40105, 64.0016
9.086, -0.0121232, 4.08148, 0.636742, 6.41, 64.091
9.096, -0.0121403, 4.08683, 0.636688, 6.41894, 64.1805
9.106, -0.0121575, 4.09218, 0.636634, 6.42789, 64.2699
9.116, -0.0121747, 4.09752, 0.63658, 6.43683, 64.3594
9.126, -0.0121919, 4.10287, 0.636526, 6.44578, 64.4488
9.136, -0.0122091, 4.10821, 0.636471, 6.45472, 64.5383
9.146, -0.0122263, 4.11355, 0.636417, 6.46366, 64.6277
9.156, -0.0122434, 4.1189, 0.636363, 6.47261, 64.7171
9.166, -0.0122606, 4.12424, 0.636309, 6.48155, 64.8065
9.176, -0.0122778, 4.12958, 0.636256, 6.49049, 64.896
9.186, -0.012295, 4.13491, 0.636202, 6.49943, 64.9854
9.196, -0.0123121, 4.14025, 0.636148, 6.50837, 65.0748
9.206, -0.0123293, 4.14559, 0.636094, 6.51731, 65.1642
9.216, -0.0123465, 4.15092, 0.63604, 6.52625, 65.2536
9.226, -0.0123636, 4.15626, 0.635986, 6.53519, 65.3429
9.236, -0.0123808, 4.16159, 0.635933, 6.54413, 65.4323
9.246, -0.012398, 4.16692, 0.635879, 6.55306, 65.5217
9.256, -0.0124152, 4.17225, 0.635826, 6.562, 65.6111
9.266, -0.0124323, 4.17758, 0.635772, 6.57093, 65.7004
9.276, -0.0124495, 4.18291, 0.635718, 6.57987, 65.7898
9.286, -0.0124666, 4.18824, 0.635665, 6.5888, 65.8791
9.296, -0.0124838, 4.19356, 0.635612, 6.59774, 65.9684
9.306, -0.012501, 4.19889, 0.635558, 6.60667, 66.0578
9.316, -0.0125181, 4.20421, 0.635505, 6.6156, 66.1471
9.326, -0.0125353, 4.20953, 0.635451, 6.62453, 66.2364
9.336, -0.0125524, 4.21486, 0.635398, 6.63346, 66.3257
9.346, -0.0125696, 4.22018, 0.635345, 6.64239, 66.415
9.356, -0.0125867, 4.22549, 0.635292, 6.65132, 66.5043
9.366, -0.0126039, 4.23081, 0.635239, 6.66025, 66.5936
9.376, -0.012621, 4.23613, 0.635185, 6.66918, 66.6829
9.386, -0.0126382, 4.24145, 0.635132, 6.6781, 66.7721
9.396, -0.0126553, 4.24676, 0.635079, 6.68703, 66.8614
9.406, -0.0126725, 4.25207, 0.635026, 6.69596, 66.9506
9.416, -0.0126896, 4.25738, 0.634973, 6.70488, 67.0399
9.426, -0.0127068, 4.2627, 0.63492, 6.7138, 67.1291
9.436, -0.0127239, 4.268, 0.634868, 6.72273, 67.2183
9.446, -0.012741, 4.27331, 0.634815, 6.73165, 67.3075
9.456, -0.0127582, 4.27862, 0.634762, 6.74057, 67.3968
9.466, -0.0127753, 4.28393, 0.634709, 6.74949, 67.486
9.476, -0.0127924, 4.28923, 0.634656, 6.75841, 67.5751
9.486, -0.0128096, 4.29453, 0.634604, 6.76732, 67.6643
9.496, -0.0128267, 4.29984, 0.634551, 6.77624, 67.7535
9.506, -0.0128438, 4.30514, 0.634499, 6.78516, 67.8427
9.516, -0.012861, 4.31044, 0.634446, 6.79407, 67.9318
9.526, -0.0128781, 4.31574, 0.634394, 6.80299, 68.021
9.536, -0.0128952, 4.32103, 0.634341, 6.8119, 68.1101
9.546, -0.0129123, 4.32633, 0.634289, 6.82081, 68.1992
9.556, -0.0129294, 4.33162, 0.634236, 6.82972, 68.2883
9.566, -0.0129466, 4.33692, 0.634184, 6.83864, 68.3774
9.576, -0.0129637, 4.34221, 0.634131, 6.84755, 68.4665
9.586, -0.0129808, 4.3475, 0.634079, 6.85645, 68.5556
9.596, -0.0129979, 4.35279, 0.634027, 6.86536, 68.6447
9.606, -0.013015, 4.35808, 0.633975, 6.87427, 68.7338
9.616, -0.0130321, 4.36336, 0.633923, 6.88317, 68.8228
9.626, -0.0130492, 4.36865, 0.63387, 6.89208, 68.9119
9.636, -0.0130663, 4.37393, 0.633818, 6.90098, 69.0009
9.646, -0.0130834, 4.37922, 0.633766, 6.90988, 69.0899
9.656, -0.0131005, 4.3845, 0.633714, 6.91878, 69.1789
9.666, -0.0131176, 4.38978, 0.633662, 6.92768, 69.2679
9.676, -0.0131347, 4.39506, 0.63361, 6.93658, 69.3569
9.686, -0.0131518, 4.40033, 0.633558, 6.94548, 69.4459
9.696, -0.0131689, 4.40561, 0.633507, 6.95438, 69.5349
9.706, -0.013186, 4.41088, 0.633455, 6.96327, 69.6238
9.716, -0.0132031, 4.41616, 0.633403, 6.97217, 69.7128
9.726, -0.0132202, 4.42143, 0.633351, 6.98106, 69.8017
9.736, -0.0132372, 4.4267, 0.6333, 6.98995, 69.8907
9.746, -0.0132543, 4.43197, 0.633248, 6.99885, 69.9796
9.756, -0.0132714, 4.43724, 0.633196, 7.00774, 70.0685
9.766, -0.0132885, 4.4425, 0.633145, 7.01663, 70.1574
9.776, -0.0133055, 4.44777, 0.633093, 7.02551, 70.2462
9.786, -0.0133226, 4.45303, 0.633042, 7.0344, 70.3351
9.796, -0.0133397, 4.45829, 0.63299, 7.04328, 70.424
9.806, -0.0133568, 4.46355, 0.632939, 7.05217, 70.5128
9.816, -0.0133738, 4.46881, 0.632887, 7.06105, 70.6016
9.826, -0.0133909, 4.47407, 0.632836, 7.06993, 70.6905
9.836, -0.0134079, 4.47933, 0.632785, 7.07881, 70.7793
9.846, -0.013425, 4.48458, 0.632733, 7.08769, 70.8681
9.856, -0.013442, 4.48984, 0.632682, 7.09657, 70.9568
9.866, -0.0134591, 4.49509, 0.632631, 7.10545, 71.0456
9.876, -0.0134762, 4.50034, 0.63258, 7.11432, 71.1344
9.886, -0.0134932, 4.50559, 0.632529, 7.1232, 71.2231
9.896, -0.0135102, 4.51084, 0.632478, 7.13207, 71.3118
9.906, -0.0135273, 4.51608, 0.632427, 7.14094, 71.4005
9.916, -0.0135443, 4.52133, 0.632376, 7.14981, 71.4892
9.926, -0.0135614, 4.52657, 0.632325, 7.15868, 71.5779
9.936, -0.0135784, 4.53181, 0.632274, 7.16755, 71.6666
9.946, -0.0135954, 4.53706, 0.632223, 7.17641, 71.7553
9.956, -0.0136125, 4.54229, 0.632172, 7.18528, 71.8439
9.966, -0.0136295, 4.54753, 0.632121, 7.19414, 71.9326
9.976, -0.0136465, 4.55277, 0.63207, 7.203, 72.0212
9.986, -0.0136635, 4.558, 0.63202, 7.21186, 72.1098
9.996, -0.0136805, 4.56324, 0.631969, 7.22072, 72.1984
