Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
0, 0, 0, 0, 0.025, 1
0.006, 2.32763e-07, 0.00347922, 0.127009, 0.0248086, 0.994378
0.016, 1.51616e-06, 0.00579481, 0.231344, 0.0241804, 0.969976
0.026, 2.99725e-06, 0.00732643, 0.305485, 0.0234889, 0.942129
0.036, 4.1736e-06, 0.00845266, 0.363758, 0.0229097, 0.918517
0.046, 5.09146e-06, 0.00933161, 0.411762, 0.0224248, 0.898792
0.056, 5.86083e-06, 0.0100434, 0.452525, 0.0220116, 0.882007
0.066, 6.40738e-06, 0.0106767, 0.487643, 0.0217522, 0.870331
0.076, 6.10334e-06, 0.0113915, 0.517136, 0.0219146, 0.875282
0.086, 5.07832e-06, 0.0121918, 0.541988, 0.0224008, 0.893614
0.096, 3.59574e-06, 0.0130683, 0.563149, 0.023126, 0.921781
0.106, 1.78452e-06, 0.0140118, 0.581329, 0.0240338, 0.95744
0.116, -2.85733e-07, 0.0150144, 0.597068, 0.0250856, 0.998992
0.126, -2.56858e-06, 0.0160693, 0.610788, 0.0262543, 1.04531
0.136, -5.02995e-06, 0.017171, 0.622823, 0.0275201, 1.09558
0.146, -7.64413e-06, 0.018315, 0.633437, 0.0288685, 1.14921
0.156, -1.03914e-05, 0.0194973, 0.642845, 0.0302882, 1.20573
0.166, -1.32563e-05, 0.0207148, 0.651221, 0.0317708, 1.2648
0.176, -1.62266e-05, 0.0219646, 0.658706, 0.0333095, 1.32613
0.186, -1.92927e-05, 0.0232445, 0.66542, 0.0348989, 1.38951
0.196, -2.24466e-05, 0.0245525, 0.67146, 0.0365348, 1.45477
0.206, -2.56818e-05, 0.0258868, 0.676909, 0.0382136, 1.52176
0.216, -2.89929e-05, 0.027246, 0.681836, 0.0399325, 1.59035
0.226, -3.23756e-05, 0.0286288, 0.686301, 0.0416889, 1.66046
0.236, -3.58261e-05, 0.0300339, 0.690353, 0.043481, 1.73201
0.246, -3.93412e-05, 0.0314605, 0.694036, 0.0453069, 1.80491
0.256, -4.29184e-05, 0.0329076, 0.697387, 0.0471654, 1.87913
0.266, -4.65553e-05, 0.0343744, 0.700439, 0.0490552, 1.95459
0.276, -5.0255e-05, 0.0358574, 0.703137, 0.0509787, 2.03139
0.286, -5.40286e-05, 0.0373532, 0.705374, 0.0529399, 2.10969
0.296, -5.78716e-05, 0.0388628, 0.707243, 0.0549366, 2.18941
0.306, -6.17791e-05, 0.0403873, 0.708819, 0.0569668, 2.27049
0.316, -6.57479e-05, 0.0419271, 0.710155, 0.0590292, 2.35286
0.326, -6.9776e-05, 0.0434827, 0.711296, 0.0611226, 2.43648
0.336, -7.38639e-05, 0.0450542, 0.712259, 0.0632477, 2.52135
0.346, -7.80132e-05, 0.0466418, 0.713058, 0.0654044, 2.60749
0.356, -8.22203e-05, 0.0482454, 0.713723, 0.0675911, 2.69484
0.366, -8.64828e-05, 0.0498649, 0.714278, 0.0698067, 2.78336
0.376, -9.07987e-05, 0.0515005, 0.714742, 0.0720504, 2.87299
0.386, -9.51668e-05, 0.0531519, 0.715128, 0.0743213, 2.96372
0.396, -9.9586e-05, 0.0548191, 0.715449, 0.076619, 3.05552
0.406, -0.000104055, 0.0565021, 0.715711, 0.0789428, 3.14837
0.416, -0.000108574, 0.0582009, 0.715925, 0.0812925, 3.24226
0.426, -0.000113142, 0.0599152, 0.716094, 0.0836677, 3.33716
0.436, -0.000117758, 0.0616451, 0.716226, 0.086068, 3.43307
0.446, -0.000122422, 0.0633904, 0.716324, 0.0884932, 3.52998
0.456, -0.000127133, 0.0651513, 0.716391, 0.090943, 3.62788
0.466, -0.000131891, 0.0669274, 0.716432, 0.0934173, 3.72675
0.476, -0.000136695, 0.0687189, 0.71645, 0.0959158, 3.82659
0.486, -0.000141545, 0.0705257, 0.716447, 0.0984383, 3.9274
0.496, -0.000146442, 0.0723477, 0.716425, 0.100985, 4.02916
0.506, -0.000151383, 0.0741848, 0.716387, 0.103555, 4.13187
0.516, -0.00015637, 0.0760371, 0.716336, 0.106148, 4.23551
0.526, -0.000161401, 0.0779045, 0.716273, 0.108765, 4.34008
0.536, -0.000166476, 0.079787, 0.716202, 0.111404, 4.44557
0.546, -0.000171592, 0.0816841, 0.716128, 0.114065, 4.55191
0.556, -0.000176743, 0.0835944, 0.716056, 0.116744, 4.65901
0.566, -0.00018193, 0.085518, 0.715985, 0.119442, 4.76686
0.576, -0.000187153, 0.0874546, 0.715915, 0.122159, 4.87546
0.586, -0.000192411, 0.0894042, 0.715846, 0.124894, 4.9848
0.596, -0.000197704, 0.0913665, 0.715778, 0.127648, 5.09486
0.606, -0.000203031, 0.0933415, 0.715711, 0.130419, 5.20565
0.616, -0.000208393, 0.0953291, 0.715645, 0.133208, 5.31715
0.626, -0.000213789, 0.0973291, 0.71558, 0.136016, 5.42936
0.636, -0.000219219, 0.0993415, 0.715516, 0.13884, 5.54228
0.646, -0.000224681, 0.101366, 0.715453, 0.141682, 5.65589
0.656, -0.000230177, 0.103403, 0.715391, 0.144541, 5.77019
0.666, -0.000235706, 0.105452, 0.71533, 0.147418, 5.88517
0.676, -0.000241268, 0.107512, 0.71527, 0.150311, 6.00084
0.686, -0.000246861, 0.109585, 0.715211, 0.153221, 6.11718
0.696, -0.000252487, 0.111669, 0.715153, 0.156148, 6.23418
0.706, -0.000258144, 0.113764, 0.715095, 0.159091, 6.35184
0.716, -0.000263833, 0.115872, 0.715039, 0.162051, 6.47017
0.726, -0.000269553, 0.11799, 0.714983, 0.165027, 6.58914
0.736, -0.000275303, 0.12012, 0.714928, 0.168019, 6.70875
0.746, -0.000281085, 0.122262, 0.714874, 0.171027, 6.82901
0.756, -0.000286897, 0.124414, 0.714821, 0.174051, 6.9499
0.766, -0.000292739, 0.126562, 0.714695, 0.177091, 7.07143
0.776, -0.000298568, 0.128706, 0.714555, 0.180126, 7.19279
0.786, -0.000304396, 0.130864, 0.714508, 0.183152, 7.31397
0.796, -0.000310247, 0.133034, 0.714466, 0.186201, 7.43583
0.806, -0.000316169, 0.135216, 0.714345, 0.189292, 7.5592
0.816, -0.000322078, 0.137411, 0.714363, 0.192357, 7.68186
0.826, -0.000328056, 0.139618, 0.714281, 0.195469, 7.80625
0.836, -0.000334042, 0.141837, 0.714251, 0.198582, 7.9308
0.846, -0.000340096, 0.144068, 0.714164, 0.201734, 8.05667
0.856, -0.000346152, 0.146312, 0.714132, 0.204884, 8.18262
0.866, -0.00035227, 0.148567, 0.714033, 0.208073, 8.31004
0.876, -0.000358454, 0.150834, 0.71391, 0.21128, 8.43841
0.886, -0.0003646, 0.153114, 0.71389, 0.214481, 8.56632
0.896, -0.000370843, 0.155405, 0.713759, 0.217732, 8.69621
0.906, -0.000377105, 0.157707, 0.713655, 0.220992, 8.82648
0.916, -0.000383404, 0.160022, 0.713554, 0.22426, 8.95743
0.926, -0.000389746, 0.162348, 0.713429, 0.227563, 9.08936
0.936, -0.000396091, 0.164687, 0.713361, 0.230863, 9.22128
0.946, -0.000402475, 0.167037, 0.713263, 0.234187, 9.35427
0.956, -0.000408906, 0.16939, 0.713142, 0.237531, 9.48798
0.966, -0.000415365, 0.171728, 0.712895, 0.240894, 9.6224
0.976, -0.000421854, 0.174078, 0.712669, 0.244273, 9.75728
0.986, -0.000428378, 0.17644, 0.712445, 0.247662, 9.89286
0.996, -0.000434932, 0.178812, 0.712211, 0.251077, 10.0293
1.006, -0.000441552, 0.181196, 0.711935, 0.254524, 10.1671
1.016, -0.000448189, 0.183592, 0.711707, 0.257965, 10.3049
1.026, -0.000454817, 0.185999, 0.711514, 0.261422, 10.443
1.036, -0.000461515, 0.188417, 0.711284, 0.264906, 10.5823
1.046, -0.000468231, 0.190847, 0.711073, 0.2684, 10.722
1.056, -0.000474985, 0.193287, 0.71086, 0.271917, 10.8625
1.066, -0.000481795, 0.195739, 0.710619, 0.275456, 11.0041
1.076, -0.000488595, 0.198202, 0.710435, 0.278993, 11.1456
1.086, -0.000495428, 0.200677, 0.710245, 0.282552, 11.2879
1.096, -0.000502305, 0.203162, 0.710055, 0.28613, 11.4308
1.106, -0.000509227, 0.205658, 0.709839, 0.289736, 11.5749
1.116, -0.0005162, 0.208165, 0.70962, 0.293358, 11.7197
1.126, -0.000523219, 0.210683, 0.709373, 0.297007, 11.8657
1.136, -0.000530228, 0.213212, 0.709178, 0.300653, 12.0116
1.146, -0.000537247, 0.215752, 0.709006, 0.304309, 12.1578
1.156, -0.000544314, 0.218303, 0.708816, 0.30799, 12.3049
1.166, -0.00055145, 0.220865, 0.708592, 0.311702, 12.4533
1.176, -0.000558587, 0.223437, 0.708416, 0.315413, 12.6016
1.186, -0.000565764, 0.226021, 0.708215, 0.319153, 12.751
1.196, -0.000572988, 0.228614, 0.708012, 0.322906, 12.9012
1.206, -0.000580247, 0.231219, 0.707792, 0.326688, 13.0523
1.216, -0.000587539, 0.233834, 0.707585, 0.330475, 13.2039
1.226, -0.000594827, 0.23646, 0.707407, 0.33427, 13.3556
1.236, -0.000602147, 0.239096, 0.707237, 0.33808, 13.5079
1.246, -0.000609515, 0.241743, 0.707047, 0.341913, 13.6612
1.256, -0.000616894, 0.244401, 0.70688, 0.345753, 13.8148
1.266, -0.00062432, 0.247069, 0.706699, 0.349621, 13.9693
1.276, -0.00063181, 0.249747, 0.706488, 0.353517, 14.125
1.286, -0.000639338, 0.252436, 0.706273, 0.357431, 14.2815
1.296, -0.000646862, 0.255135, 0.706088, 0.361347, 14.4381
1.306, -0.000654412, 0.257845, 0.705912, 0.365274, 14.5952
1.316, -0.000661993, 0.260565, 0.705734, 0.369219, 14.753
1.326, -0.000669628, 0.263295, 0.705536, 0.373193, 14.9119
1.336, -0.000677284, 0.266035, 0.705353, 0.377177, 15.0711
1.346, -0.000684967, 0.268786, 0.705172, 0.381173, 15.2309
1.356, -0.000692671, 0.271547, 0.705, 0.385181, 15.3912
1.366, -0.000700388, 0.274318, 0.704843, 0.389199, 15.5518
1.376, -0.000708172, 0.277099, 0.704657, 0.393249, 15.7138
1.386, -0.000716003, 0.27989, 0.704452, 0.397324, 15.8768
1.396, -0.000723856, 0.282692, 0.704264, 0.401412, 16.0401
1.406, -0.000731757, 0.285503, 0.704062, 0.405519, 16.2043
1.416, -0.000739663, 0.288324, 0.703874, 0.409637, 16.3689
1.426, -0.000747634, 0.291155, 0.703662, 0.413784, 16.5348
1.436, -0.000755582, 0.293997, 0.7035, 0.417917, 16.7001
1.446, -0.000763576, 0.296848, 0.703317, 0.42208, 16.8665
1.456, -0.000771589, 0.29971, 0.703151, 0.426248, 17.0332
1.466, -0.000779633, 0.302581, 0.702976, 0.430437, 17.2008
1.476, -0.000787712, 0.305462, 0.702811, 0.434639, 17.3687
1.486, -0.000795821, 0.308353, 0.702639, 0.438861, 17.5375
1.496, -0.000803956, 0.311253, 0.702474, 0.44309, 17.7067
1.506, -0.000812136, 0.314164, 0.702293, 0.447352, 17.877
1.516, -0.000820365, 0.317084, 0.702107, 0.451629, 18.048
1.526, -0.000828599, 0.320014, 0.701932, 0.455916, 18.2194
1.536, -0.000836868, 0.322953, 0.701759, 0.460216, 18.3914
1.546, -0.000845141, 0.325902, 0.701597, 0.464524, 18.5638
1.556, -0.00085345, 0.328861, 0.701439, 0.468847, 18.7366
1.566, -0.000861788, 0.33183, 0.701281, 0.473187, 18.9101
1.576, -0.00087016, 0.334808, 0.701117, 0.477544, 19.0844
1.586, -0.000878545, 0.337796, 0.700972, 0.481906, 19.2588
1.596, -0.000886993, 0.340793, 0.700796, 0.486307, 19.4346
1.606, -0.00089546, 0.343799, 0.700636, 0.490708, 19.6106
1.616, -0.000903938, 0.346815, 0.700483, 0.495121, 19.7871
1.626, -0.000912444, 0.349841, 0.700329, 0.499548, 19.9642
1.636, -0.000920994, 0.352876, 0.700171, 0.503997, 20.1421
1.646, -0.000929564, 0.35592, 0.700017, 0.508455, 20.3204
1.656, -0.000938153, 0.358974, 0.69987, 0.512926, 20.4991
1.666, -0.000946774, 0.362037, 0.699721, 0.517413, 20.6786
1.676, -0.000955426, 0.36511, 0.699573, 0.521916, 20.8586
1.686, -0.000964106, 0.368192, 0.699425, 0.526432, 21.0392
1.696, -0.000972813, 0.371283, 0.699278, 0.530964, 21.2204
1.706, -0.00098155, 0.374383, 0.699129, 0.53551, 21.4022
1.716, -0.000990312, 0.377493, 0.698984, 0.540071, 21.5845
1.726, -0.000999109, 0.380611, 0.698836, 0.544649, 21.7676
1.736, -0.00100795, 0.383739, 0.698679, 0.549246, 21.9515
1.746, -0.0010168, 0.386876, 0.698529, 0.553857, 22.1358
1.756, -0.00102568, 0.390022, 0.698384, 0.558476, 22.3205
1.766, -0.00103459, 0.393177, 0.698236, 0.563114, 22.5059
1.776, -0.00104353, 0.396342, 0.698091, 0.567761, 22.6919
1.786, -0.00105249, 0.399515, 0.697946, 0.572427, 22.8784
1.796, -0.00106148, 0.402697, 0.697801, 0.577108, 23.0655
1.806, -0.00107052, 0.405889, 0.697649, 0.581807, 23.2535
1.816, -0.00107956, 0.409089, 0.697506, 0.586515, 23.4417
1.826, -0.00108866, 0.412298, 0.697345, 0.591254, 23.6312
1.836, -0.00109778, 0.415516, 0.697195, 0.595996, 23.8208
1.846, -0.0011069, 0.418743, 0.697056, 0.600744, 24.0107
1.856, -0.00111606, 0.421979, 0.696912, 0.605512, 24.2014
1.866, -0.00112526, 0.425224, 0.696765, 0.610296, 24.3927
1.876, -0.00113447, 0.428478, 0.696623, 0.615091, 24.5844
1.886, -0.00114372, 0.43174, 0.696477, 0.619903, 24.7769
1.896, -0.00115298, 0.435011, 0.696341, 0.624723, 24.9696
1.906, -0.00116228, 0.438291, 0.696197, 0.629565, 25.1632
1.916, -0.00117161, 0.44158, 0.696057, 0.634414, 25.3571
1.926, -0.00118094, 0.444877, 0.695922, 0.639275, 25.5516
1.936, -0.00119032, 0.448184, 0.695785, 0.644153, 25.7466
1.946, -0.00119971, 0.451498, 0.695651, 0.649042, 25.9421
1.956, -0.00120914, 0.454822, 0.695514, 0.65395, 26.1383
1.966, -0.00121861, 0.458154, 0.69537, 0.658875, 26.3353
1.976, -0.00122809, 0.461494, 0.695236, 0.663808, 26.5326
1.986, -0.00123759, 0.464843, 0.695103, 0.668754, 26.7303
1.996, -0.00124712, 0.468201, 0.694966, 0.673716, 26.9288
2.006, -0.00125668, 0.471567, 0.694833, 0.678691, 27.1277
2.016, -0.00126629, 0.474942, 0.694686, 0.683691, 27.3277
2.026, -0.00127591, 0.478325, 0.69455, 0.688698, 27.5278
2.036, -0.00128555, 0.481717, 0.694417, 0.693712, 27.7284
2.046, -0.00129521, 0.485117, 0.694286, 0.698741, 27.9295
2.056, -0.0013049, 0.488525, 0.694154, 0.703785, 28.1312
2.066, -0.00131462, 0.491942, 0.69402, 0.708844, 28.3335
2.076, -0.00132436, 0.495368, 0.693889, 0.713914, 28.5362
2.086, -0.00133413, 0.498801, 0.693757, 0.718998, 28.7396
2.096, -0.00134393, 0.502243, 0.693624, 0.724099, 28.9436
2.106, -0.00135375, 0.505693, 0.693493, 0.72921, 29.148
2.116, -0.0013636, 0.509152, 0.693365, 0.734333, 29.3528
2.126, -0.00137347, 0.512618, 0.693234, 0.739473, 29.5584
2.136, -0.00138337, 0.516093, 0.693105, 0.744625, 29.7643
2.146, -0.0013933, 0.519576, 0.692975, 0.749791, 29.9709
2.156, -0.00140325, 0.523068, 0.692848, 0.754968, 30.178
2.166, -0.00141322, 0.526567, 0.692721, 0.760157, 30.3855
2.176, -0.00142322, 0.530075, 0.692594, 0.765361, 30.5936
2.186, -0.00143325, 0.53359, 0.692464, 0.770582, 30.8024
2.196, -0.0014433, 0.537114, 0.692337, 0.775813, 31.0116
2.206, -0.00145338, 0.540646, 0.692209, 0.78106, 31.2214
2.216, -0.00146349, 0.544186, 0.692081, 0.786318, 31.4317
2.226, -0.00147362, 0.547734, 0.691953, 0.791591, 31.6425
2.236, -0.00148378, 0.55129, 0.691824, 0.796878, 31.854
2.246, -0.00149396, 0.554854, 0.691698, 0.802177, 32.0658
2.256, -0.00150417, 0.558426, 0.691571, 0.80749, 32.2783
2.266, -0.00151441, 0.562006, 0.691442, 0.812817, 32.4914
2.276, -0.00152467, 0.565593, 0.691313, 0.818159, 32.705
2.286, -0.00153496, 0.569189, 0.691185, 0.823513, 32.9191
2.296, -0.00154527, 0.572793, 0.691056, 0.828881, 33.1337
2.306, -0.00155561, 0.576404, 0.690927, 0.834263, 33.349
2.316, -0.00156596, 0.580023, 0.690804, 0.83965, 33.5644
2.326, -0.00157634, 0.58365, 0.690682, 0.84505, 33.7804
2.336, -0.00158675, 0.587285, 0.690557, 0.850467, 33.997
2.346, -0.00159718, 0.590928, 0.690432, 0.855897, 34.2141
2.356, -0.00160763, 0.594578, 0.69031, 0.861335, 34.4316
2.366, -0.0016181, 0.598236, 0.690189, 0.866786, 34.6496
2.376, -0.0016286, 0.601902, 0.690069, 0.872251, 34.8681
2.386, -0.00163913, 0.605575, 0.689947, 0.877728, 35.0872
2.396, -0.00164968, 0.609257, 0.689826, 0.883219, 35.3067
2.406, -0.00166025, 0.612945, 0.689704, 0.888725, 35.5269
2.416, -0.00167085, 0.616642, 0.689583, 0.89424, 35.7475
2.426, -0.00168148, 0.620346, 0.689462, 0.899769, 35.9686
2.436, -0.00169212, 0.624057, 0.689342, 0.905309, 36.1902
2.446, -0.00170279, 0.627776, 0.689225, 0.910859, 36.4121
2.456, -0.00171348, 0.631503, 0.689106, 0.916425, 36.6347
2.466, -0.00172421, 0.635237, 0.688985, 0.922007, 36.8579
2.476, -0.00173495, 0.638979, 0.688866, 0.927597, 37.0815
2.486, -0.00174572, 0.642728, 0.688744, 0.933205, 37.3058
2.496, -0.00175652, 0.646485, 0.688623, 0.938824, 37.5304
2.506, -0.00176733, 0.650249, 0.688507, 0.94445, 37.7555
2.516, -0.00177816, 0.65402, 0.688389, 0.95009, 37.981
2.526, -0.00178902, 0.657799, 0.688272, 0.955743, 38.207
2.536, -0.00179991, 0.661585, 0.688154, 0.961407, 38.4336
2.546, -0.00181082, 0.665379, 0.688038, 0.967083, 38.6606
2.556, -0.00182175, 0.66918, 0.687921, 0.972773, 38.8881
2.566, -0.0018327, 0.672988, 0.687806, 0.978473, 39.1161
2.576, -0.00184369, 0.676803, 0.687685, 0.984192, 39.3448
2.586, -0.00185469, 0.680626, 0.687571, 0.989915, 39.5737
2.596, -0.00186571, 0.684456, 0.687456, 0.995652, 39.8031
2.606, -0.00187675, 0.688293, 0.687343, 1.0014, 40.033
2.616, -0.00188782, 0.692138, 0.687228, 1.00716, 40.2634
2.626, -0.00189892, 0.695989, 0.687112, 1.01294, 40.4943
2.636, -0.00191003, 0.699848, 0.686998, 1.01872, 40.7257
2.646, -0.00192118, 0.703714, 0.686883, 1.02452, 40.9576
2.656, -0.00193234, 0.707587, 0.68677, 1.03033, 41.1899
2.666, -0.00194352, 0.711467, 0.686656, 1.03615, 41.4227
2.676, -0.00195473, 0.715354, 0.686544, 1.04198, 41.6559
2.686, -0.00196596, 0.719249, 0.686429, 1.04783, 41.8898
2.696, -0.00197721, 0.72315, 0.686317, 1.05368, 42.124
2.706, -0.00198848, 0.727058, 0.686205, 1.05955, 42.3586
2.716, -0.00199978, 0.730974, 0.686093, 1.06543, 42.5938
2.726, -0.0020111, 0.734896, 0.685981, 1.07132, 42.8294
2.736, -0.00202244, 0.738826, 0.68587, 1.07723, 43.0654
2.746, -0.00203381, 0.742762, 0.685758, 1.08314, 43.302
2.756, -0.0020452, 0.746705, 0.685648, 1.08907, 43.539
2.766, -0.0020566, 0.750655, 0.685537, 1.09501, 43.7765
2.776, -0.00206804, 0.754612, 0.685425, 1.10096, 44.0145
2.786, -0.00207949, 0.758576, 0.685315, 1.10692, 44.2529
2.796, -0.00209098, 0.762547, 0.685202, 1.1129, 44.4919
2.806, -0.00210249, 0.766524, 0.68509, 1.11888, 44.7314
2.816, -0.00211401, 0.770509, 0.684979, 1.12488, 44.9713
2.826, -0.00212555, 0.7745, 0.68487, 1.13089, 45.2115
2.836, -0.00213711, 0.778498, 0.684761, 1.13691, 45.4522
2.846, -0.0021487, 0.782502, 0.684652, 1.14294, 45.6933
2.856, -0.0021603, 0.786514, 0.684544, 1.14898, 45.9349
2.866, -0.00217193, 0.790532, 0.684436, 1.15503, 46.177
2.876, -0.00218359, 0.794556, 0.684327, 1.1611, 46.4195
2.886, -0.00219526, 0.798588, 0.684219, 1.16717, 46.6625
2.896, -0.00220696, 0.802626, 0.684111, 1.17326, 46.906
2.906, -0.00221868, 0.806671, 0.684001, 1.17936, 47.15
2.916, -0.00223042, 0.810722, 0.683894, 1.18547, 47.3943
2.926, -0.00224217, 0.81478, 0.683788, 1.19159, 47.639
2.936, -0.00225396, 0.818844, 0.68368, 1.19772, 47.8843
2.946, -0.00226576, 0.822915, 0.683573, 1.20386, 48.1299
2.956, -0.00227759, 0.826993, 0.683464, 1.21002, 48.3762
2.966, -0.00228944, 0.831077, 0.683356, 1.21619, 48.6229
2.976, -0.00230131, 0.835168, 0.683249, 1.22237, 48.8699
2.986, -0.00231319, 0.839265, 0.683144, 1.22855, 49.1173
2.996, -0.0023251, 0.843368, 0.683038, 1.23475, 49.3652
3.006, -0.00233703, 0.847478, 0.682933, 1.24096, 49.6135
3.016, -0.00234898, 0.851595, 0.682827, 1.24718, 49.8623
3.026, -0.00236096, 0.855717, 0.682722, 1.25341, 50.1115
3.036, -0.00237295, 0.859847, 0.682617, 1.25965, 50.3611
3.046, -0.00238497, 0.863982, 0.682511, 1.26591, 50.6113
3.056, -0.002397, 0.868124, 0.682407, 1.27217, 50.8617
3.066, -0.00240905, 0.872272, 0.682303, 1.27844, 51.1126
3.076, -0.00242113, 0.876427, 0.682199, 1.28473, 51.364
3.086, -0.00243322, 0.880588, 0.682095, 1.29102, 51.6158
3.096, -0.00244534, 0.884755, 0.68199, 1.29733, 51.8681
3.106, -0.00245748, 0.888928, 0.681886, 1.30365, 52.1207
3.116, -0.00246964, 0.893107, 0.681783, 1.30998, 52.3738
3.126, -0.00248182, 0.897293, 0.681681, 1.31632, 52.6272
3.136, -0.00249401, 0.901485, 0.681578, 1.32266, 52.8811
3.146, -0.00250623, 0.905683, 0.681476, 1.32902, 53.1355
3.156, -0.00251847, 0.909887, 0.681374, 1.33539, 53.3902
3.166, -0.00253073, 0.914098, 0.68127, 1.34178, 53.6455
3.176, -0.00254302, 0.918314, 0.681167, 1.34817, 53.9012
3.186, -0.00255532, 0.922537, 0.681065, 1.35457, 54.1572
3.196, -0.00256764, 0.926766, 0.680963, 1.36098, 54.4137
3.206, -0.00257998, 0.931, 0.680862, 1.36741, 54.6705
3.216, -0.00259233, 0.935241, 0.680761, 1.37384, 54.9277
3.226, -0.00260471, 0.939488, 0.680661, 1.38028, 55.1854
3.236, -0.00261711, 0.943741, 0.680559, 1.38673, 55.4435
3.246, -0.00262954, 0.948, 0.680458, 1.3932, 55.7021
3.256, -0.00264198, 0.952265, 0.680357, 1.39968, 55.9611
3.266, -0.00265444, 0.956535, 0.680256, 1.40616, 56.2205
3.276, -0.00266692, 0.960812, 0.680156, 1.41266, 56.4802
3.286, -0.00267941, 0.965095, 0.680056, 1.41916, 56.7404
3.296, -0.00269194, 0.969383, 0.679954, 1.42568, 57.0011
3.306, -0.00270448, 0.973677, 0.679854, 1.43221, 57.2621
3.316, -0.00271704, 0.977978, 0.679754, 1.43874, 57.5236
3.326, -0.00272961, 0.982284, 0.679655, 1.44529, 57.7854
3.336, -0.00274221, 0.986596, 0.679554, 1.45185, 58.0477
3.346, -0.00275483, 0.990913, 0.679456, 1.45841, 58.3103
3.356, -0.00276747, 0.995237, 0.679357, 1.46499, 58.5733
3.366, -0.00278012, 0.999566, 0.679258, 1.47158, 58.8367
3.376, -0.00279279, 1.0039, 0.679159, 1.47817, 59.1005
3.386, -0.00280549, 1.00824, 0.679061, 1.48478, 59.3648
3.396, -0.0028182, 1.01259, 0.678962, 1.4914, 59.6295
3.406, -0.00283093, 1.01694, 0.678864, 1.49802, 59.8945
3.416, -0.00284369, 1.0213, 0.678765, 1.50466, 60.16
3.426, -0.00285647, 1.02566, 0.678666, 1.51131, 60.4259
3.436, -0.00286925, 1.03003, 0.678568, 1.51797, 60.6922
3.446, -0.00288206, 1.03441, 0.67847, 1.52464, 60.9588
3.456, -0.00289489, 1.03879, 0.678372, 1.53131, 61.2258
3.466, -0.00290774, 1.04317, 0.678275, 1.538, 61.4932
3.476, -0.0029206, 1.04756, 0.678178, 1.5447, 61.761
3.486, -0.00293348, 1.05196, 0.678081, 1.5514, 62.0292
3.496, -0.00294638, 1.05636, 0.677984, 1.55812, 62.2978
3.506, -0.00295931, 1.06077, 0.677887, 1.56484, 62.5667
3.516, -0.00297225, 1.06518, 0.677791, 1.57158, 62.8361
3.526, -0.0029852, 1.0696, 0.677695, 1.57832, 63.1058
3.536, -0.00299818, 1.07403, 0.677597, 1.58508, 63.376
3.546, -0.00301118, 1.07846, 0.677502, 1.59184, 63.6465
3.556, -0.00302419, 1.08289, 0.677406, 1.59861, 63.9174
3.566, -0.00303722, 1.08733, 0.677311, 1.60539, 64.1886
3.576, -0.00305027, 1.09178, 0.677215, 1.61219, 64.4602
3.586, -0.00306333, 1.09623, 0.67712, 1.61899, 64.7323
3.596, -0.00307642, 1.10069, 0.677025, 1.6258, 65.0046
3.606, -0.00308953, 1.10515, 0.676928, 1.63262, 65.2775
3.616, -0.00310265, 1.10962, 0.676834, 1.63945, 65.5506
3.626, -0.00311579, 1.11409, 0.676739, 1.64629, 65.8242
3.636, -0.00312895, 1.11857, 0.676644, 1.65314, 66.0982
3.646, -0.00314213, 1.12305, 0.676549, 1.66, 66.3724
3.656, -0.00315532, 1.12754, 0.676454, 1.66687, 66.6472
3.666, -0.00316854, 1.13204, 0.67636, 1.67374, 66.9222
3.676, -0.00318177, 1.13654, 0.676265, 1.68063, 67.1977
3.686, -0.00319501, 1.14104, 0.676172, 1.68753, 67.4734
3.696, -0.00320828, 1.14555, 0.676078, 1.69443, 67.7495
3.706, -0.00322156, 1.15007, 0.675984, 1.70134, 68.026
3.716, -0.00323486, 1.15459, 0.675891, 1.70827, 68.3029
3.726, -0.00324818, 1.15911, 0.675797, 1.7152, 68.5802
3.736, -0.00326152, 1.16364, 0.675703, 1.72214, 68.8578
3.746, -0.00327487, 1.16818, 0.675611, 1.72909, 69.1357
3.756, -0.00328824, 1.17272, 0.675518, 1.73605, 69.4141
3.766, -0.00330163, 1.17726, 0.675425, 1.74302, 69.6928
3.776, -0.00331503, 1.18181, 0.675332, 1.74999, 69.9719
3.786, -0.00332845, 1.18637, 0.67524, 1.75698, 70.2512
3.796, -0.00334189, 1.19093, 0.675149, 1.76397, 70.5309
3.806, -0.00335534, 1.19549, 0.675057, 1.77098, 70.8111
3.816, -0.00336882, 1.20006, 0.674964, 1.77799, 71.0916
3.826, -0.00338231, 1.20464, 0.674873, 1.78501, 71.3724
3.836, -0.00339582, 1.20922, 0.674781, 1.79204, 71.6535
3.846, -0.00340934, 1.21381, 0.67469, 1.79908, 71.9351
3.856, -0.00342288, 1.2184, 0.674598, 1.80613, 72.217
3.866, -0.00343644, 1.22299, 0.674507, 1.81319, 72.4993
3.876, -0.00345002, 1.22759, 0.674416, 1.82025, 72.7818
3.886, -0.00346361, 1.2322, 0.674325, 1.82733, 73.0648
3.896, -0.00347722, 1.23681, 0.674233, 1.83441, 73.3481
3.906, -0.00349085, 1.24142, 0.674142, 1.84151, 73.6318
3.916, -0.00350449, 1.24604, 0.674052, 1.84861, 73.9158
3.926, -0.00351815, 1.25066, 0.67396, 1.85572, 74.2003
