Shear strain (%), Vert strain (%), Shear stress (atm), Shear stress ratio, Vert eff stress (atm), Vert eff stress ratio
7.926, -0.0105126, 3.81845, 0.639439, 5.97161, 11.9414
7.936, -0.0105297, 3.82379, 0.639383, 5.98049, 11.9592
7.946, -0.0105467, 3.82914, 0.639327, 5.98937, 11.977
7.956, -0.0105638, 3.83448, 0.639272, 5.99825, 11.9947
7.966, -0.0105809, 3.83983, 0.639216, 6.00714, 12.0125
7.976, -0.0105979, 3.84517, 0.639161, 6.01602, 12.0303
7.986, -0.010615, 3.85051, 0.639105, 6.0249, 12.048
7.996, -0.010632, 3.85585, 0.63905, 6.03378, 12.0658
8.006, -0.0106491, 3.86119, 0.638994, 6.04266, 12.0836
8.016, -0.0106662, 3.86653, 0.638939, 6.05155, 12.1013
8.026, -0.0106832, 3.87187, 0.638884, 6.06043, 12.1191
8.036, -0.0107003, 3.87721, 0.638828, 6.06931, 12.1368
8.046, -0.0107174, 3.88255, 0.638773, 6.07819, 12.1546
8.056, -0.0107344, 3.88789, 0.638718, 6.08707, 12.1724
8.066, -0.0107515, 3.89322, 0.638663, 6.09595, 12.1901
8.076, -0.0107685, 3.89856, 0.638608, 6.10483, 12.2079
8.086, -0.0107856, 3.90389, 0.638553, 6.11371, 12.2257
8.096, -0.0108027, 3.90923, 0.638498, 6.12259, 12.2434
8.106, -0.0108197, 3.91456, 0.638443, 6.13147, 12.2612
8.116, -0.0108368, 3.91989, 0.638388, 6.14035, 12.2789
8.126, -0.0108538, 3.92522, 0.638333, 6.14923, 12.2967
8.136, -0.0108709, 3.93055, 0.638278, 6.15811, 12.3145
8.146, -0.0108879, 3.93588, 0.638223, 6.16699, 12.3322
8.156, -0.010905, 3.94121, 0.638168, 6.17587, 12.35
8.166, -0.0109221, 3.94654, 0.638113, 6.18475, 12.3677
8.176, -0.0109391, 3.95187, 0.638059, 6.19363, 12.3855
8.186, -0.0109562, 3.95719, 0.638004, 6.20251, 12.4032
8.196, -0.0109732, 3.96252, 0.637949, 6.21139, 12.421
8.206, -0.0109903, 3.96784, 0.637895, 6.22027, 12.4388
8.216, -0.0110073, 3.97317, 0.63784, 6.22915, 12.4565
8.226, -0.0110244, 3.97849, 0.637786, 6.23803, 12.4743
8.236, -0.0110414, 3.98381, 0.637731, 6.2469, 12.492
8.246, -0.0110585, 3.98913, 0.637677, 6.25578, 12.5098
8.256, -0.0110756, 3.99445, 0.637622, 6.26466, 12.5275
8.266, -0.0110926, 3.99977, 0.637568, 6.27353, 12.5453
8.276, -0.0111097, 4.00509, 0.637514, 6.28241, 12.563
8.286, -0.0111267, 4.01041, 0.63746, 6.29128, 12.5808
8.296, -0.0111438, 4.01572, 0.637405, 6.30016, 12.5985
8.306, -0.0111608, 4.02104, 0.637351, 6.30904, 12.6163
8.316, -0.0111779, 4.02635, 0.637297, 6.31791, 12.634
8.326, -0.0111949, 4.03166, 0.637243, 6.32678, 12.6518
8.336, -0.0112119, 4.03698, 0.637189, 6.33566, 12.6695
8.346, -0.011229, 4.04229, 0.637135, 6.34453, 12.6873
8.356, -0.011246, 4.0476, 0.637081, 6.35341, 12.705
8.366, -0.0112631, 4.05291, 0.637027, 6.36228, 12.7228
8.376, -0.0112801, 4.05822, 0.636973, 6.37115, 12.7405
8.386, -0.0112972, 4.06352, 0.636919, 6.38002, 12.7583
8.396, -0.0113142, 4.06883, 0.636865, 6.38889, 12.776
8.406, -0.0113313, 4.07414, 0.636812, 6.39777, 12.7938
8.416, -0.0113483, 4.07944, 0.636758, 6.40664, 12.8115
8.426, -0.0113653, 4.08474, 0.636704, 6.41551, 12.8292
8.436, -0.0113824, 4.09005, 0.63665, 6.42438, 12.847
8.446, -0.0113994, 4.09535, 0.636597, 6.43325, 12.8647
8.456, -0.0114164, 4.10065, 0.636543, 6.44211, 12.8825
8.466, -0.0114335, 4.10595, 0.63649, 6.45098, 12.9002
8.476, -0.0114505, 4.11125, 0.636436, 6.45985, 12.9179
8.486, -0.0114675, 4.11654, 0.636383, 6.46872, 12.9357
8.496, -0.0114846, 4.12184, 0.636329, 6.47758, 12.9534
8.506, -0.0115016, 4.12714, 0.636276, 6.48645, 12.9711
8.516, -0.0115186, 4.13243, 0.636222, 6.49531, 12.9889
8.526, -0.0115357, 4.13772, 0.636169, 6.50418, 13.0066
8.536, -0.0115527, 4.14301, 0.636116, 6.51304, 13.0243
8.546, -0.0115697, 4.14831, 0.636063, 6.5219, 13.042
8.556, -0.0115867, 4.15359, 0.636009, 6.53077, 13.0598
8.566, -0.0116038, 4.15888, 0.635956, 6.53963, 13.0775
8.576, -0.0116208, 4.16417, 0.635903, 6.54849, 13.0952
8.586, -0.0116378, 4.16946, 0.63585, 6.55735, 13.1129
8.596, -0.0116548, 4.17474, 0.635797, 6.56621, 13.1307
8.606, -0.0116719, 4.18003, 0.635744, 6.57507, 13.1484
8.616, -0.0116889, 4.18531, 0.635691, 6.58393, 13.1661
8.626, -0.0117059, 4.19059, 0.635638, 6.59279, 13.1838
8.636, -0.0117229, 4.19587, 0.635585, 6.60164, 13.2015
8.646, -0.0117399, 4.20115, 0.635532, 6.6105, 13.2192
8.656, -0.0117569, 4.20643, 0.63548, 6.61936, 13.2369
8.666, -0.0117739, 4.21171, 0.635427, 6.62821, 13.2547
8.676, -0.0117909, 4.21699, 0.635374, 6.63707, 13.2724
8.686, -0.011808, 4.22226, 0.635321, 6.64592, 13.2901
8.696, -0.011825, 4.22754, 0.635269, 6.65477, 13.3078
8.706, -0.011842, 4.23281, 0.635216, 6.66363, 13.3255
8.716, -0.011859, 4.23808, 0.635164, 6.67248, 13.3432
8.726, -0.011876, 4.24335, 0.635111, 6.68133, 13.3609
8.736, -0.011893, 4.24862, 0.635059, 6.69018, 13.3786
8.746, -0.01191, 4.25389, 0.635006, 6.69903, 13.3963
8.756, -0.011927, 4.25915, 0.634954, 6.70787, 13.414
8.766, -0.011944, 4.26442, 0.634901, 6.71672, 13.4317
8.776, -0.011961, 4.26968, 0.634849, 6.72557, 13.4494
8.786, -0.0119779, 4.27495, 0.634797, 6.73441, 13.4671
8.796, -0.0119949, 4.28021, 0.634744, 6.74326, 13.4847
8.806, -0.0120119, 4.28547, 0.634692, 6.7521, 13.5024
8.816, -0.0120289, 4.29073, 0.63464, 6.76094, 13.5201
8.826, -0.0120459, 4.29599, 0.634588, 6.76979, 13.5378
8.836, -0.0120629, 4.30125, 0.634536, 6.77863, 13.5555
8.846, -0.0120799, 4.3065, 0.634484, 6.78747, 13.5732
8.856, -0.0120968, 4.31176, 0.634432, 6.79631, 13.5908
8.866, -0.0121138, 4.31701, 0.63438, 6.80515, 13.6085
8.876, -0.0121308, 4.32226, 0.634328, 6.81398, 13.6262
8.886, -0.0121478, 4.32751, 0.634276, 6.82282, 13.6439
8.896, -0.0121647, 4.33276, 0.634224, 6.83166, 13.6615
8.906, -0.0121817, 4.33801, 0.634172, 6.84049, 13.6792
8.916, -0.0121987, 4.34326, 0.63412, 6.84932, 13.6969
8.926, -0.0122157, 4.3485, 0.634068, 6.85816, 13.7145
8.936, -0.0122326, 4.35375, 0.634017, 6.86699, 13.7322
8.946, -0.0122496, 4.35899, 0.633965, 6.87582, 13.7499
8.956, -0.0122665, 4.36423, 0.633913, 6.88465, 13.7675
8.966, -0.0122835, 4.36948, 0.633862, 6.89348, 13.7852
8.976, -0.0123005, 4.37471, 0.63381, 6.9023, 13.8028
8.986, -0.0123174, 4.37995, 0.633759, 6.91113, 13.8205
8.996, -0.0123344, 4.38519, 0.633707, 6.91995, 13.8381
9.006, -0.0123513, 4.39042, 0.633656, 6.92878, 13.8558
9.016, -0.0123683, 4.39566, 0.633604, 6.9376, 13.8734
9.026, -0.0123852, 4.40089, 0.633553, 6.94642, 13.8911
9.036, -0.0124022, 4.40612, 0.633502, 6.95524, 13.9087
9.046, -0.0124191, 4.41135, 0.63345, 6.96406, 13.9264
9.056, -0.012436, 4.41658, 0.633399, 6.97288, 13.944
9.066, -0.012453, 4.42181, 0.633348, 6.9817, 13.9616
9.076, -0.0124699, 4.42703, 0.633297, 6.99052, 13.9793
9.086, -0.0124868, 4.43226, 0.633245, 6.99933, 13.9969
9.096, -0.0125038, 4.43748, 0.633194, 7.00815, 14.0145
9.106, -0.0125207, 4.4427, 0.633143, 7.01696, 14.0322
9.116, -0.0125376, 4.44793, 0.633092, 7.02577, 14.0498
9.126, -0.0125546, 4.45314, 0.633041, 7.03458, 14.0674
9.136, -0.0125715, 4.45836, 0.63299, 7.04339, 14.085
9.146, -0.0125884, 4.46358, 0.632939, 7.0522, 14.1026
9.156, -0.0126053, 4.46879, 0.632888, 7.06101, 14.1203
9.166, -0.0126222, 4.47401, 0.632838, 7.06981, 14.1379
9.176, -0.0126392, 4.47922, 0.632787, 7.07862, 14.1555
9.186, -0.0126561, 4.48443, 0.632736, 7.08742, 14.1731
9.196, -0.012673, 4.48964, 0.632685, 7.09622, 14.1907
9.206, -0.0126899, 4.49485, 0.632634, 7.10502, 14.2083
9.216, -0.0127068, 4.50005, 0.632584, 7.11382, 14.2259
9.226, -0.0127237, 4.50526, 0.632533, 7.12262, 14.2435
9.236, -0.0127406, 4.51046, 0.632483, 7.13142, 14.2611
9.246, -0.0127575, 4.51566, 0.632432, 7.14022, 14.2787
9.256, -0.0127744, 4.52087, 0.632381, 7.14901, 14.2963
9.266, -0.0127913, 4.52606, 0.632331, 7.1578, 14.3138
9.276, -0.0128082, 4.53126, 0.632281, 7.1666, 14.3314
9.286, -0.012825, 4.53646, 0.63223, 7.17539, 14.349
9.296, -0.0128419, 4.54165, 0.63218, 7.18418, 14.3666
9.306, -0.0128588, 4.54685, 0.632129, 7.19296, 14.3842
9.316, -0.0128757, 4.55204, 0.632079, 7.20175, 14.4017
9.326, -0.0128926, 4.55723, 0.632029, 7.21054, 14.4193
9.336, -0.0129094, 4.56242, 0.631979, 7.21932, 14.4369
9.346, -0.0129263, 4.56761, 0.631928, 7.2281, 14.4544
9.356, -0.0129432, 4.57279, 0.631878, 7.23688, 14.472
9.366, -0.01296, 4.57798, 0.631828, 7.24566, 14.4896
9.376, -0.0129769, 4.58316, 0.631778, 7.25444, 14.5071
9.386, -0.0129938, 4.58834, 0.631728, 7.26322, 14.5247
9.396, -0.0130106, 4.59352, 0.631678, 7.27199, 14.5422
9.406, -0.0130275, 4.5987, 0.631628, 7.28077, 14.5598
9.416, -0.0130443, 4.60388, 0.631578, 7.28954, 14.5773
9.426, -0.0130612, 4.60905, 0.631528, 7.29831, 14.5949
9.436, -0.013078, 4.61423, 0.631478, 7.30708, 14.6124
9.446, -0.0130949, 4.6194, 0.631428, 7.31585, 14.6299
9.456, -0.0131117, 4.62457, 0.631379, 7.32462, 14.6475
9.466, -0.0131285, 4.62974, 0.631329, 7.33338, 14.665
9.476, -0.0131454, 4.63491, 0.631279, 7.34215, 14.6825
9.486, -0.0131622, 4.64007, 0.63123, 7.35091, 14.7001
9.496, -0.013179, 4.64524, 0.63118, 7.35967, 14.7176
9.506, -0.0131959, 4.6504, 0.63113, 7.36843, 14.7351
9.516, -0.0132127, 4.65556, 0.631081, 7.37719, 14.7526
9.526, -0.0132295, 4.66072, 0.631031, 7.38594, 14.7701
9.536, -0.0132463, 4.66588, 0.630982, 7.3947, 14.7876
9.546, -0.0132631, 4.67104, 0.630932, 7.40345, 14.8052
9.556, -0.01328, 4.6762, 0.630883, 7.4122, 14.8227
9.566, -0.0132968, 4.68135, 0.630833, 7.42095, 14.8402
9.576, -0.0133136, 4.6865, 0.630784, 7.4297, 14.8577
9.586, -0.0133304, 4.69165, 0.630735, 7.43845, 14.8751
9.596, -0.0133472, 4.6968, 0.630685, 7.44719, 14.8926
9.606, -0.013364, 4.70195, 0.630636, 7.45594, 14.9101
9.616, -0.0133808, 4.70709, 0.630587, 7.46468, 14.9276
9.626, -0.0133976, 4.71224, 0.630538, 7.47342, 14.9451
9.636, -0.0134143, 4.71738, 0.630489, 7.48216, 14.9626
9.646, -0.0134311, 4.72252, 0.63044, 7.4909, 14.98
9.656, -0.0134479, 4.72766, 0.630391, 7.49963, 14.9975
9.666, -0.0134647, 4.7328, 0.630342, 7.50837, 15.015
9.676, -0.0134815, 4.73794, 0.630293, 7.5171, 15.0325
9.686, -0.0134982, 4.74307, 0.630244, 7.52583, 15.0499
9.696, -0.013515, 4.7482, 0.630195, 7.53456, 15.0674
9.706, -0.0135318, 4.75333, 0.630146, 7.54329, 15.0848
9.716, -0.0135485, 4.75846, 0.630097, 7.55201, 15.1023
9.726, -0.0135653, 4.76359, 0.630048, 7.56074, 15.1197
9.736, -0.013582, 4.76872, 0.629999, 7.56946, 15.1372
9.746, -0.0135988, 4.77384, 0.629951, 7.57818, 15.1546
9.756, -0.0136155, 4.77897, 0.629902, 7.5869, 15.1721
9.766, -0.0136323, 4.78409, 0.629853, 7.59562, 15.1895
9.776, -0.013649, 4.78921, 0.629805, 7.60433, 15.2069
9.786, -0.0136658, 4.79432, 0.629756, 7.61304, 15.2243
9.796, -0.0136825, 4.79944, 0.629707, 7.62176, 15.2418
9.806, -0.0136992, 4.80455, 0.629659, 7.63047, 15.2592
9.816, -0.013716, 4.80967, 0.62961, 7.63918, 15.2766
9.826, -0.0137327, 4.81478, 0.629562, 7.64788, 15.294
9.836, -0.0137494, 4.81989, 0.629514, 7.65659, 15.3114
9.846, -0.0137661, 4.825, 0.629465, 7.66529, 15.3288
9.856, -0.0137828, 4.8301, 0.629417, 7.67399, 15.3462
9.866, -0.0137995, 4.83521, 0.629369, 7.68269, 15.3636
9.876, -0.0138163, 4.84031, 0.62932, 7.69139, 15.381
9.886, -0.013833, 4.84541, 0.629272, 7.70008, 15.3984
9.896, -0.0138497, 4.85051, 0.629224, 7.70878, 15.4158
9.906, -0.0138664, 4.85561, 0.629176, 7.71747, 15.4332
9.916, -0.0138831, 4.8607, 0.629128, 7.72616, 15.4506
9.926, -0.0138997, 4.8658, 0.62908, 7.73485, 15.468
9.936, -0.0139164, 4.87089, 0.629031, 7.74353, 15.4853
9.946, -0.0139331, 4.87598, 0.628983, 7.75222, 15.5027
9.956, -0.0139498, 4.88107, 0.628935, 7.7609, 15.5201
9.966, -0.0139665, 4.88616, 0.628888, 7.76958, 15.5374
9.976, -0.0139831, 4.89124, 0.62884, 7.77826, 15.5548
9.986, -0.0139998, 4.89633, 0.628792, 7.78694, 15.5721
9.996, -0.0140165, 4.90141, 0.628744, 7.79561, 15.5895
