Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
32.5669, -0.0754731, -0.457286, 0.117339, 0.117321, 0.882679
32.5685, -0.0761025, -0.464296, 0.118236, 0.118218, 0.881782
32.57, -0.0767371, -0.471305, 0.119142, 0.119124, 0.880876
32.5715, -0.077377, -0.478314, 0.120056, 0.120038, 0.879962
32.5731, -0.0780218, -0.485324, 0.120979, 0.12096, 0.87904
32.5746, -0.0786715, -0.492333, 0.121909, 0.12189, 0.87811
32.5762, -0.0793259, -0.499342, 0.122847, 0.122828, 0.877172
32.5777, -0.0799848, -0.506352, 0.123792, 0.123773, 0.876227
32.5792, -0.0806481, -0.513361, 0.124744, 0.124725, 0.875275
32.5808, -0.0813157, -0.52037, 0.125703, 0.125683, 0.874317
32.5823, -0.0819873, -0.527379, 0.126668, 0.126649, 0.873351
32.5838, -0.082663, -0.534389, 0.12764, 0.12762, 0.87238
32.5854, -0.0833424, -0.541398, 0.128618, 0.128598, 0.871402
32.5869, -0.0840256, -0.548407, 0.129601, 0.129581, 0.870419
32.5885, -0.0847122, -0.555417, 0.13059, 0.13057, 0.86943
32.59, -0.0854024, -0.562426, 0.131585, 0.131565, 0.868435
32.5915, -0.0860958, -0.569435, 0.132585, 0.132565, 0.867435
32.5931, -0.0867925, -0.576444, 0.133589, 0.133569, 0.866431
32.5946, -0.0874922, -0.583454, 0.134599, 0.134579, 0.865421
32.5962, -0.088195, -0.590463, 0.135613, 0.135593, 0.864407
32.5977, -0.0889007, -0.597472, 0.136632, 0.136612, 0.863388
32.5992, -0.0896092, -0.604482, 0.137655, 0.137635, 0.862365
32.6008, -0.0903205, -0.611491, 0.138683, 0.138662, 0.861338
32.6023, -0.0910344, -0.6185, 0.139714, 0.139694, 0.860306
32.6038, -0.091751, -0.62551, 0.14075, 0.140729, 0.859271
32.6054, -0.0924702, -0.632519, 0.14179, 0.141769, 0.858231
32.6069, -0.0931919, -0.639528, 0.142833, 0.142812, 0.857188
32.6085, -0.0939162, -0.646537, 0.143881, 0.14386, 0.85614
32.61, -0.0946432, -0.653547, 0.144932, 0.144911, 0.855089
32.6115, -0.0953732, -0.660556, 0.145988, 0.145967, 0.854033
32.6131, -0.0961064, -0.667565, 0.147049, 0.147028, 0.852972
32.6146, -0.0968425, -0.674575, 0.148114, 0.148093, 0.851907
32.6162, -0.0975817, -0.681584, 0.149184, 0.149163, 0.850837
32.6177, -0.0983238, -0.688593, 0.150258, 0.150237, 0.849763
32.6192, -0.099069, -0.695603, 0.151337, 0.151315, 0.848685
32.6208, -0.0998171, -0.702612, 0.15242, 0.152398, 0.847602
32.6223, -0.100568, -0.709621, 0.153508, 0.153486, 0.846514
32.6238, -0.101322, -0.71663, 0.154599, 0.154578, 0.845422
32.6254, -0.102079, -0.72364, 0.155696, 0.155674, 0.844326
32.6269, -0.102839, -0.730649, 0.156796, 0.156774, 0.843226
32.6285, -0.103602, -0.737658, 0.157901, 0.157879, 0.842121
32.63, -0.104367, -0.744668, 0.15901, 0.158988, 0.841012
32.6315, -0.105135, -0.751677, 0.160124, 0.160101, 0.839899
32.6331, -0.105907, -0.758686, 0.161241, 0.161219, 0.838781
32.6346, -0.106681, -0.765695, 0.162363, 0.162341, 0.837659
32.6362, -0.107458, -0.772705, 0.163489, 0.163467, 0.836533
32.6377, -0.108237, -0.779714, 0.16462, 0.164597, 0.835403
32.6392, -0.10902, -0.786723, 0.165754, 0.165731, 0.834269
32.6408, -0.109805, -0.793733, 0.166893, 0.16687, 0.83313
32.6423, -0.110593, -0.800742, 0.168035, 0.168012, 0.831988
32.6438, -0.111384, -0.807751, 0.169182, 0.169159, 0.830841
32.6454, -0.112177, -0.814761, 0.170333, 0.17031, 0.82969
32.6469, -0.112974, -0.82177, 0.171488, 0.171465, 0.828535
32.6485, -0.113773, -0.828779, 0.172647, 0.172623, 0.827377
32.65, -0.114574, -0.835788, 0.17381, 0.173786, 0.826214
32.6515, -0.115378, -0.842798, 0.174977, 0.174953, 0.825047
32.6531, -0.116185, -0.849807, 0.176147, 0.176124, 0.823876
32.6546, -0.116995, -0.856816, 0.177322, 0.177299, 0.822701
32.6562, -0.117807, -0.863826, 0.178501, 0.178478, 0.821522
32.6577, -0.118622, -0.870835, 0.179684, 0.17966, 0.82034
32.6592, -0.11944, -0.877844, 0.180871, 0.180847, 0.819153
32.6608, -0.12026, -0.884853, 0.182061, 0.182037, 0.817963
32.6623, -0.121082, -0.891863, 0.183256, 0.183232, 0.816768
32.6638, -0.121908, -0.898872, 0.184454, 0.18443, 0.81557
32.6654, -0.122735, -0.905881, 0.185656, 0.185632, 0.814368
32.6669, -0.123566, -0.912891, 0.186862, 0.186838, 0.813162
32.6685, -0.124399, -0.9199, 0.188072, 0.188047, 0.811953
32.67, -0.125234, -0.926909, 0.189285, 0.189261, 0.810739
32.6715, -0.126072, -0.933919, 0.190502, 0.190478, 0.809522
32.6731, -0.126913, -0.940928, 0.191724, 0.191699, 0.808301
32.6746, -0.127756, -0.947937, 0.192948, 0.192924, 0.807076
